district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Mumbai Suburban,P51800002979,EAST POINT,VITAL DEVELOPERS PVT. LTD.,400075,"('19.081328000000000','72.911605000000000')",On-Going Project,12/31/2017,01/31/2020,07/31/2022,Commercial,1859.0,0.0,7595.38,02/22/2024,1.0,,76.0,69.0,1.0,1.0,1.0,13.0,0.0,0.0,42.0,0.0,0.0,0.0
Mumbai Suburban,P51800001916,CHEMBUR HEIGHTS II,KUKREJA CONSTRUCTION CO,400071,"('19.049934000000000','72.891002000000000')",On-Going Project,03/31/2018,06/30/2019,12/29/2021,Residential,18034.7,5228.34,40625.39,01/23/2023,,,342.0,10.0,0.0,1.0,1.0,20.0,1.0,38.0,413.0,0.0,0.0,0.0
Mumbai Suburban,P51800001897,PEARL BELLEZA,CHEMBUR HOTELS PRIVATE LIMITED,400071,"('19.052112200000000','72.900667999999996')",On-Going Project,08/31/2017,12/31/2018,,Commercial,1362.8,0.0,1262.83,06/28/2021,,,9.0,6.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800011193,A-2,Parikh Enterprise,400053,"('19.113645000000002','72.869733900000000')",On-Going Project,12/31/2024,12/30/2025,,Residential,2214.0,861.0,5514.64,03/11/2024,,,41.0,0.0,1.0,1.0,2.0,20.0,1.0,0.0,85.0,0.0,0.0,0.0
Mumbai Suburban,P51800008716,Kalpavruksh Heights,Raj Arcades Homes Pvt Ltd,400067,"('19.194330000000000','72.843400000000000')",On-Going Project,12/31/2019,06/30/2021,12/30/2022,Residential,3160.18,173.24,19437.0,10/10/2023,13.0,4.0,359.0,359.0,0.0,1.0,0.0,24.0,1.0,0.0,159.0,0.0,0.0,0.0
Mumbai Suburban,P51800006380,Govind Prakash SRA CHS LTD,Om Sai Developers,400081,"('19.173657000000000','72.963730000000000')",On-Going Project,10/31/2017,12/31/2018,,Others,758.4,0.0,1286.0,05/06/2022,,,72.0,18.0,0.0,2.0,0.0,28.0,2.0,0.0,6.0,0.0,0.0,0.0
Mumbai Suburban,P51800003560,Neelyog Virat -B Wing,Neelyog Construction Pvt Ltd,400097,"('19.184954167014870','72.857800300000010')",On-Going Project,12/31/2020,12/30/2025,,Others,3086.36,0.0,3678.52,03/15/2022,2.0,,107.0,87.0,2.0,1.0,1.0,24.0,1.0,2.0,42.0,0.0,0.0,0.0
Mumbai Suburban,P51800001784,Building No 3 Wing B Astron,SD Corporation Private Limited,400101,,On-Going Project,09/30/2021,12/30/2022,06/30/2023,Residential,3483.0,0.0,28205.46,10/09/2023,1.0,6.0,,,1.0,1.0,6.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800012457,117 RESIDENCY,V3 PARTNERS,400071,"('19.050621000000000','72.887688000000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,445.0,0.0,686.68,12/03/2020,,,21.0,14.0,0.0,1.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800004052,Neelyog Virat -A Wing,Neelyog Construction Pvt Ltd,400097,"('19.184987099214286','72.857837850926220')",On-Going Project,12/31/2020,12/30/2026,,Others,662.6,0.0,6488.79,04/12/2023,2.0,1.0,155.0,52.0,2.0,1.0,1.0,24.0,1.0,3.0,95.0,0.0,0.0,0.0
Mumbai Suburban,P51800008942,SHRADDHA AVENUE,ANIL MEGHARAJ WADHARE,400062,"('19.159339599999999','72.842685799999998')",On-Going Project,07/31/2022,07/31/2023,,Residential,1857.13,416.24,5831.04,01/31/2020,,,30.0,0.0,0.0,1.0,0.0,14.0,1.0,2.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800002149,Ashford Royale Tower D,Ashford Infotech Private Limited,400078,"('19.158279000000000','72.945456000000000')",On-Going Project,03/31/2019,12/31/2019,,Residential,5602.09,2100.78,14182.47,07/15/2021,,,96.0,89.0,0.0,1.0,2.0,34.0,1.0,26.0,203.0,0.0,0.0,0.0
Mumbai Suburban,P51800003093,Ashford Royale Tower A,Ashford Infotech Private Limited,400078,"('19.158247000000000','72.945459000000000')",On-Going Project,12/31/2017,12/30/2023,,Residential,8123.02,2100.78,16755.75,09/30/2022,,4.0,125.0,123.0,0.0,1.0,2.0,38.0,1.0,38.0,270.0,0.0,0.0,0.0
Mumbai Suburban,P51900006748,Gagan Vihar Co-operative Housing Society Limited,Mishal Construction Private Limited,400081,"('19.166069600000000','72.964562799999996')",On-Going Project,12/31/2018,12/31/2019,12/30/2021,Residential,1104.2,167.01,1993.34,05/10/2021,,3.0,41.0,35.0,0.0,1.0,0.0,13.0,1.0,0.0,48.0,0.0,0.0,0.0
Mumbai Suburban,P51800008420,KATEELESHWARI ARCADE,KATEELESHWARI DEVELOPERS PVT LTD AND RAMANI BROTHERS,400080,"('19.184772192099110','72.955250288360620')",On-Going Project,12/31/2022,12/30/2023,,Commercial,5512.6,418.96,863.0,06/01/2023,,,56.0,18.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800003531,Raj Nirman,FERRO BUILD,400064,"('19.187229400000000','72.840747300000004')",On-Going Project,02/28/2018,06/28/2018,,Residential,465.2,0.0,1229.35,01/11/2019,,,12.0,5.0,0.0,1.0,0.0,7.0,1.0,5.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800006707,OM SHUBH LABH,BALI REALTY LLP,400104,"('19.161331000000001','72.846819999999994')",On-Going Project,03/31/2018,06/30/2018,,Residential,540.8,0.0,1460.06,06/20/2020,,,9.0,7.0,0.0,1.0,0.0,7.0,1.0,2.0,12.0,0.0,0.0,0.0
Mumbai Suburban,P51800006170,SHANTA MANGESH APARTMENT,SHANTA MANGESH DEVELOPERS PRIVATE LIMITED,400058,"('19.131678000000001','72.849446999999998')",On-Going Project,01/15/2016,12/31/2018,12/31/2019,Others,1740.0,261.05,2513.42,10/16/2023,4.0,,28.0,24.0,1.0,1.0,2.0,16.0,1.0,16.0,13.0,0.0,0.0,0.0
Mumbai Suburban,P51800003830,MOONGIPA LANDMARK,MOONGIPA REALTY PRIVATE LIMITED,400053,"('19.124856999999999','72.831770000000006')",On-Going Project,10/31/2018,12/30/2023,,Residential,855.55,0.0,2121.87,03/14/2024,,,94.0,75.0,0.0,1.0,0.0,16.0,1.0,0.0,44.0,0.0,0.0,0.0
Mumbai Suburban,P51800004260,JYOTI,V R ASSOCIATES,400054,"('19.082011600000001','72.834469100000007')",On-Going Project,03/31/2018,03/31/2018,,Residential,802.7,0.0,2167.29,04/02/2022,,,21.0,17.0,0.0,1.0,0.0,12.0,1.0,0.0,43.0,0.0,0.0,0.0
Mumbai Suburban,P51800001550,YOGA YOG CHS - CREST,Hariom Sayaji Properties LLP,400057,"('19.096664645391055','72.847709312758640')",On-Going Project,05/05/2019,05/05/2022,,Others,1747.8,0.0,5191.0,02/24/2022,4.0,1.0,60.0,49.0,4.0,2.0,0.0,19.0,2.0,0.0,117.0,0.0,0.0,0.0
Mumbai Suburban,P51800003163,LANDMARK,CRESCENT REALTORS INDIA PVT LTD,400059,"('19.111864099999998','72.879028199999993')",On-Going Project,12/31/2018,12/31/2019,,Others,1667.6,0.0,4628.42,01/18/2019,,,106.0,100.0,0.0,1.0,0.0,13.0,1.0,0.0,69.0,0.0,0.0,0.0
Mumbai Suburban,P51800001420,ROMELL SHRADDHA,SHRADDHA SHIVSHAKTI DEVELOPERS,400103,"('19.246389000000001','72.851726999999997')",On-Going Project,12/31/2016,12/31/2018,,Residential,1314.1,0.0,3774.49,01/10/2019,1.0,,50.0,28.0,0.0,1.0,0.0,11.0,1.0,3.0,56.0,0.0,0.0,0.0
Mumbai Suburban,P51800004580,SAFALYA,VIJAY  MALLYA,400058,"('19.128084000000001','72.839566000000005')",On-Going Project,06/16/2018,03/31/2019,09/30/2022,Residential,743.3,0.0,1063.46,03/22/2024,,2.0,37.0,30.0,0.0,1.0,0.0,9.0,1.0,0.0,20.0,0.0,0.0,0.0
Mumbai Suburban,P51800002637,Sunteck City Avenue 2,Skystar Buildcon Pvt. Ltd.,400104,"('19.150254000000000','72.847629000000000')",On-Going Project,04/13/2021,04/30/2022,04/30/2023,Others,6858.88,830.97,29928.99,03/06/2024,,22.0,549.0,382.0,4.0,3.0,10.0,69.0,2.0,42.0,843.0,0.0,0.0,0.0
Mumbai Suburban,P51800003813,MERIDEAN ASSOCIATES,MERIDEAN ASSOCIATES,400080,"('19.172080399999999','72.948255000000003')",On-Going Project,12/20/2015,12/31/2017,06/30/2018,Others,435.1,0.0,971.47,02/11/2021,,,13.0,9.0,0.0,1.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0
Mumbai Suburban,P51800002218,LAXMI NARAYAN MANSION,ATHARVA DEVELOPERS,400092,"('19.232687700000000','72.798370500000004')",On-Going Project,01/31/2021,01/30/2022,,Others,1405.82,0.0,4120.0,06/23/2023,1.0,,48.0,19.0,0.0,1.0,4.0,14.0,1.0,4.0,73.0,0.0,0.0,0.0
Mumbai Suburban,P51800002084,SHEETAL VAIBHAV KUTIR,D.G.LAND DEVELOPERS PVT LTD,400097,"('19.185375000000001','72.850393999999994')",On-Going Project,07/01/2022,07/01/2023,,Residential,842.1,0.0,1977.34,02/11/2023,,,38.0,13.0,0.0,1.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800012507,KILBIL RATAN,R P COMBINES,400080,"('19.177685000000000','72.955314999999999')",On-Going Project,12/31/2020,12/30/2021,,Residential,777.0,0.0,2095.41,01/22/2022,,,35.0,19.0,0.0,1.0,0.0,10.0,1.0,8.0,22.0,0.0,0.0,0.0
Mumbai Suburban,P51800005320,SHUBH AANGAN,G D REALTORS PVT LTD,400042,"('19.151615143970712','72.946736385675200')",On-Going Project,12/31/2020,06/30/2021,06/30/2022,Others,2136.29,307.44,4392.45,05/31/2022,,,82.0,56.0,0.0,1.0,1.0,21.0,1.0,0.0,88.0,0.0,0.0,0.0
Mumbai Suburban,P51800002483,KABRA AJANTA Redevelopment of Santacruz Ajanta Premises Co Operative Society Ltd,KABRA AND ASSOCIATES,400054,"('19.082011600000001','72.834469100000007')",On-Going Project,12/31/2020,12/30/2021,,Others,1516.8,0.0,4169.0,09/05/2018,,,69.0,43.0,1.0,1.0,1.0,13.0,1.0,3.0,82.0,0.0,0.0,0.0
Mumbai Suburban,P51800007747,DHARMANATH KRUPA,BALI LANDMARKS LLP,400104,"('19.161065000000001','72.847969000000006')",On-Going Project,06/30/2018,12/31/2018,,Residential,1011.0,0.0,2728.68,06/20/2020,,,7.0,3.0,0.0,1.0,0.0,7.0,1.0,10.0,28.0,0.0,0.0,0.0
Mumbai Suburban,P51800007074,SHREE OMKAR,Gurumauli Developers,400081,"('19.166069600000000','72.964562799999996')",On-Going Project,09/06/2014,06/30/2021,06/30/2024,Residential,1014.05,0.0,2883.21,03/14/2024,,4.0,22.0,18.0,0.0,1.0,0.0,15.0,1.0,22.0,10.0,0.0,0.0,0.0
Mumbai Suburban,P51800008921,S N sahayog CHSL,umang construction co,400104,"('19.163044500000002','72.839299499999996')",On-Going Project,03/31/2018,03/30/2022,10/15/2024,Residential,1005.02,0.0,3902.9,11/28/2023,,,100.0,83.0,0.0,1.0,1.0,18.0,1.0,0.0,33.0,0.0,0.0,0.0
Mumbai Suburban,P51800008302,JAI SAVITRI CHS LTD,A&A ARISTOCRAT REALTY PRIVATE LIMITED,400077,"('19.077860999999999','72.910570000000007')",On-Going Project,03/31/2019,09/30/2019,01/01/2023,Residential,1474.6,221.36,1591.0,02/07/2024,,,23.0,22.0,0.0,1.0,1.0,12.0,1.0,17.0,49.0,0.0,0.0,0.0
Mumbai Suburban,P51800002350,Hubtown Seasons - I Wing,Joynest Premises Private Limited,400071,"('19.057466631619730','72.895003174560540')",On-Going Project,12/31/2023,12/30/2025,,Residential,1108.83,760.18,3276.94,02/06/2023,,1.0,71.0,0.0,2.0,1.0,0.0,15.0,0.0,0.0,85.0,0.0,0.0,0.0
Mumbai Suburban,P51800007085,UK SANGFROID,Keemaya Build Private Limited,400053,"('19.129882900000000','72.836146699999970')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Residential,1403.4,395.46,2781.76,12/31/2020,4.0,3.0,64.0,40.0,0.0,1.0,0.0,22.0,1.0,0.0,38.0,0.0,0.0,0.0
Mumbai Suburban,P51800002977,Hubtown Premiere Residences - Tower 3,Hubtown Limited,400047,"('19.129978300000000','72.824821899999960')",New Project,07/31/2029,,,Residential,504.44,0.0,585.44,01/24/2024,,,26.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,14.0,0.0,0.0,0.0
Mumbai Suburban,P51800008188,CONWOOD ASTORIA TOWER A,CONWOOD REALTY PRIVATE LIMITED,400063,"('19.169312000000001','72.872007999999994')",On-Going Project,06/30/2018,12/31/2018,12/31/2019,Residential,3551.41,626.72,7517.65,12/23/2021,2.0,20.0,168.0,168.0,1.0,1.0,1.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800002650,ALEXIO APARTMENT CHSL,M. MAMTORA ASSOCIATES,400103,"('19.247740500000000','72.849228600000060')",On-Going Project,09/15/2018,09/15/2018,09/15/2019,Residential,500.0,0.0,1455.99,05/17/2022,,,38.0,38.0,0.0,1.0,0.0,9.0,1.0,0.0,13.0,0.0,0.0,0.0
Mumbai Suburban,P51800006988,SIDDH DARSHAN,DEEP ASSOCIATES,400077,"('19.082512000000001','72.908018999999996')",On-Going Project,12/31/2013,12/31/2018,,Residential,2886.22,552.2,4507.29,11/19/2018,,,33.0,32.0,1.0,1.0,3.0,14.0,1.0,0.0,76.0,0.0,0.0,0.0
Mumbai Suburban,P51800006556,Rathod Niwas,AiM Construction Co.,400060,"('19.131387000000000','72.850137000000004')",On-Going Project,06/30/2019,06/30/2019,,Mixed (Plots & Buildings),834.5,0.0,2297.6,10/15/2018,,,59.0,9.0,0.0,0.0,0.0,12.0,0.0,1.0,33.0,0.0,0.0,0.0
Mumbai Suburban,P51800006085,TEENMURTY SUMMIT,M/s Teenmurty Summit Realty LLP,400066,"('19.231344799999999','72.863529900000003')",On-Going Project,07/31/2021,07/31/2022,,Residential,1783.68,383.13,0.0,12/14/2020,,,224.0,80.0,0.0,1.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800006240,Sanskriti Signature,Divisha Developers LLP,400092,"('19.232544000000001','72.840346999999994')",On-Going Project,12/31/2019,12/31/2019,,Residential,1428.77,1428.77,8870.95,09/22/2021,,,147.0,147.0,0.0,1.0,0.0,20.0,1.0,0.0,83.0,0.0,0.0,0.0
Mumbai Suburban,P51800004402,AVENUE WING B,Dharmesh Constructions Private Limited,400067,"('19.207236600000002','72.834822099999997')",On-Going Project,12/31/2019,06/30/2021,12/31/2024,Residential,697.62,0.0,14280.19,10/13/2023,1.0,4.0,174.0,147.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800002238,SIMRAN HEIGHTS,VIKAS NARAYAN RAIKAR,400071,"('19.052112200000000','72.900667999999996')",On-Going Project,03/20/2019,09/24/2019,03/31/2025,Residential,4866.72,0.0,3393.98,02/17/2024,,,123.0,120.0,0.0,2.0,0.0,23.0,2.0,0.0,57.0,0.0,0.0,0.0
Mumbai Suburban,P51800001523,EKTA MAPLEWOOD,EKTA HOUSING PRIVATE LIMITED,400052,"('19.078654000000000','72.829639000000000')",On-Going Project,12/31/2017,06/30/2018,06/30/2019,Residential,859.5,0.0,2158.5,10/06/2021,,,20.0,19.0,0.0,1.0,2.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800004652,Shivoham Heights,Rajputana Heights,400062,"('19.160730000000001','72.847510000000000')",On-Going Project,12/31/2017,12/31/2017,,Residential,1023.2,0.0,2752.44,06/30/2021,,,21.0,21.0,0.0,1.0,0.0,10.0,0.0,0.0,36.0,0.0,0.0,0.0
Mumbai Suburban,P51800008470,SBI Staff Trinity CHS Ltd,Rajshree Enterprise,400092,"('19.232687700000000','72.798370500000004')",On-Going Project,12/31/2019,12/31/2019,06/30/2022,Residential,744.0,0.0,1947.91,10/04/2022,,,23.0,15.0,0.0,1.0,2.0,12.0,0.0,7.0,26.0,0.0,0.0,0.0
Mumbai Suburban,P51800008167,Evergreen Woods,ANKUR MAYFLOWER ASSOCIATES,400069,"('19.120582349906222','72.849748576329830')",On-Going Project,12/31/2019,06/30/2020,12/30/2021,Residential,1005.59,267.1,2285.37,01/08/2024,,,77.0,64.0,2.0,2.0,0.0,16.0,1.0,0.0,72.0,0.0,0.0,0.0
Mumbai Suburban,P51800002669,Neelkanth Enclave C Wing Arihant,Bhaveshwar Properties Pvt Ltd,400086,"('19.092716041428110','72.913812719049020')",On-Going Project,11/30/2019,11/30/2019,,Residential,483.85,2636.23,5369.37,10/01/2021,1.0,1.0,47.0,25.0,0.0,1.0,0.0,14.0,0.0,0.0,118.0,0.0,0.0,0.0
Mumbai Suburban,P51800002413,Rashi Tower,Rashi Developers,400097,"('19.172173000000001','72.872084999999998')",On-Going Project,12/31/2022,12/30/2023,,Others,1550.5,0.0,5935.48,11/20/2023,,,89.0,72.0,1.0,1.0,0.0,22.0,0.0,56.0,22.0,0.0,0.0,0.0
Mumbai Suburban,P51800008982,Premiere by Panache,Panache Developers Pvt Ltd.,400071,"('19.062372000000000','72.894441000000000')",New Project,12/30/2023,,12/29/2024,Others,4430.2,355.0,19568.65,01/09/2024,,,579.0,385.0,2.0,2.0,0.0,33.0,1.0,0.0,101.0,0.0,0.0,0.0
Mumbai Suburban,P51800002030,AVENUE WING A,Dharmesh Constructions Private Limited,400067,"('19.207236600000002','72.834822099999997')",On-Going Project,06/30/2018,12/31/2019,12/30/2021,Residential,739.76,0.0,17065.94,05/27/2023,1.0,21.0,195.0,190.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800001863,GUNDECHA GREENS PHASE 1,KASHTAMANDUP DEVELOPERS PVT LTD,400101,"('19.208144999999990','72.879842999999994')",On-Going Project,12/31/2018,12/30/2022,,Residential,917.31,0.0,10355.55,06/27/2023,,3.0,148.0,47.0,1.0,1.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800007583,Grace Meadows,Grace Suburban Development Venture,400068,"('19.249881999999999','72.868009999999998')",On-Going Project,12/30/2016,11/30/2020,03/31/2024,Residential,3189.1,478.36,2828.48,06/13/2023,2.0,,117.0,88.0,0.0,1.0,2.0,15.0,1.0,0.0,120.0,0.0,0.0,0.0
Mumbai Suburban,P51800004643,"Tower A to E on CTS 4853, 4853 9 to 85 and 88 of village kole kalyan taluka andheri",A A Estates Pvt Ltd,400098,"('19.071761200000001','72.861542600000007')",On-Going Project,08/31/2019,08/28/2023,,Residential,6992.62,1185.77,15721.35,07/10/2019,89.0,14.0,382.0,176.0,0.0,1.0,0.0,23.0,0.0,0.0,447.0,0.0,0.0,0.0
Mumbai Suburban,P51800007682,Pushp Vinod - 15,Vas Infrastructure Ltd.,400092,"('19.220950999999999','72.846438000000006')",On-Going Project,12/31/2015,12/30/2021,,Residential,905.4,0.0,2443.62,06/04/2021,,,54.0,44.0,0.0,1.0,0.0,11.0,1.0,4.0,26.0,0.0,0.0,0.0
Mumbai Suburban,P51800006480,sanghvi ATLANTA,atlanta properties,400078,"('19.143560999999998','72.931135999999995')",New Project,12/30/2022,,06/30/2024,Residential,1139.9,90.9,,09/01/2023,,,61.0,57.0,0.0,1.0,0.0,22.0,2.0,0.0,39.0,0.0,0.0,0.0
Mumbai Suburban,P51800005343,GOLDEN STAR RESIDENCY BUILDING NO 2,ARUNDHATI AJAY KADAM,415605,"('19.159339599999999','72.842685799999998')",On-Going Project,12/30/2017,09/30/2018,,Residential,778.3,0.0,770.75,04/19/2019,,,13.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800007324,LOVEDALE RESIDENCES,YASHODHAN UNIQUE CONSTRUCTION COMPANY,400064,"('19.187229400000000','72.840747300000004')",On-Going Project,12/31/2017,03/31/2018,,Residential,1365.8,220.49,3687.66,07/28/2021,,,32.0,20.0,1.0,1.0,3.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800007413,Rajhans Helix 3,Rajhans Infracon (India) Private Limited,400086,"('19.089314800000000','72.907805699999997')",On-Going Project,06/30/2018,12/31/2019,08/31/2023,Commercial,3732.0,469.32,6335.2,12/22/2023,,,120.0,73.0,3.0,1.0,1.0,9.0,0.0,0.0,196.0,0.0,0.0,0.0
Mumbai Suburban,P51800008831,Nest Wing A,SSSC Escatics Pvt. Ltd.,400053,"('19.123888490554390','72.832056909967830')",On-Going Project,03/31/2018,03/31/2020,03/30/2022,Residential,7220.0,0.0,5612.0,09/30/2019,,17.0,56.0,28.0,2.0,1.0,2.0,18.0,1.0,0.0,87.0,0.0,0.0,0.0
Mumbai Suburban,P51800001894,Aspen Garden,Messrs. Unique Real Estate Developers,400063,"('19.155454000000000','72.851281000000000')",On-Going Project,03/31/2015,12/31/2018,,Residential,3960.6,819.02,1398.68,09/30/2019,2.0,,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800011373,Nest Wing B,SSSC Escatics Pvt. Ltd.,400053,"('19.123553977882590','72.831716269422940')",On-Going Project,03/31/2019,03/31/2020,03/30/2022,Residential,7220.0,0.0,5612.0,09/30/2019,,11.0,56.0,11.0,2.0,1.0,2.0,18.0,1.0,0.0,87.0,0.0,0.0,0.0
Mumbai Suburban,P51800003165,BURHANI BUILDING,MS DEVELOPERS,400067,"('19.205169000000001','72.841131000000004')",On-Going Project,12/31/2019,12/30/2020,,Others,2775.78,187.06,3688.42,06/24/2021,,,106.0,91.0,0.0,1.0,0.0,13.0,0.0,46.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800001144,Park Royale C D Wing,SHIVRANJANI PROPERTIES LLP,400059,"('19.122584817380794','72.885871272223650')",On-Going Project,09/30/2017,12/30/2021,12/30/2022,Residential,1449.33,0.0,9758.49,02/06/2024,2.0,1.0,114.0,100.0,6.0,2.0,2.0,38.0,2.0,0.0,2.0,0.0,0.0,0.0
Mumbai Suburban,P51800012908,saroj sadan CHSL,Pritesh Damji Savla,400097,"('19.189197000000000','72.855098999999996')",On-Going Project,05/12/2017,12/12/2018,12/31/2024,Residential,620.0,620.0,819.37,12/05/2023,,1.0,15.0,5.0,0.0,1.0,0.0,9.0,0.0,0.0,19.0,0.0,0.0,0.0
Mumbai Suburban,P51800004686,39 ANTHEA,"SHREENATHJI DEVELOPERS PVT. LTD,",400089,"('19.066880999999999','72.895790000000005')",On-Going Project,11/30/2017,03/31/2020,03/30/2022,Residential,1699.6,0.0,8733.84,02/22/2024,1.0,,70.0,70.0,0.0,1.0,0.0,15.0,1.0,0.0,35.0,0.0,0.0,0.0
Mumbai Suburban,P51800004683,Shashikala Premises Co-Operative Society Limited,HEARTLAND HABITATS LLP,400063,"('19.164810899999999','72.853271500000005')",On-Going Project,07/31/2020,07/31/2019,01/31/2022,Residential,513.4,0.0,540.47,03/25/2022,,,22.0,7.0,0.0,1.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800003806,Rajal Classic,Nisar Realtor,400060,"('19.134844575057680','72.854733352206500')",On-Going Project,12/31/2018,12/30/2028,,Residential,7748.3,1656.45,3476.9,12/19/2019,6.0,4.0,102.0,76.0,1.0,2.0,0.0,20.0,2.0,1.0,49.0,0.0,0.0,0.0
Mumbai Suburban,P51800006703,O AND S BUSINESS SUITES,SUCHITA ORANGE HDM PROJECT,400086,"('19.087719000000000','72.907745999999970')",On-Going Project,12/31/2024,12/30/2025,,Commercial,2818.7,422.7,4082.39,02/13/2024,,,94.0,47.0,1.0,1.0,0.0,9.0,0.0,0.0,163.0,0.0,0.0,0.0
Mumbai Suburban,P51800003977,Uptown Wing C,RUCHI PRIYA DEVELOPERS PRIVATE LIMITED,400101,"('19.237187700000000','72.844135800000004')",On-Going Project,12/31/2018,12/30/2024,,Residential,1733.08,0.0,8124.06,10/11/2019,2.0,25.0,177.0,52.0,2.0,1.0,0.0,23.0,1.0,0.0,34.0,0.0,0.0,0.0
Mumbai Suburban,P51800011190,LOTUS,RAJESHWAR LAND DEVELOPERS PRIVATE LIMITED,400095,"('19.188802299999999','72.819704299999998')",On-Going Project,07/31/2018,12/31/2018,10/30/2020,Residential,2372.7,319.59,5686.75,02/15/2021,2.0,,60.0,23.0,0.0,1.0,0.0,22.0,1.0,60.0,31.0,0.0,0.0,0.0
Mumbai Suburban,P51800005117,Deep Darshani Chs,Sarvoday Builders and Developers,400064,"('19.164736000000001','72.854810000000000')",On-Going Project,07/31/2020,12/30/2021,01/31/2025,Residential,772.7,418.54,761.21,02/04/2022,,4.0,25.0,1.0,1.0,1.0,0.0,16.0,0.0,2.0,17.0,0.0,0.0,0.0
Mumbai Suburban,P51800001882,K RAHEJA PLATINUM,DIMPLE ENTERPRISES,400059,"('19.109901000000001','72.884986999999995')",On-Going Project,12/31/2017,12/31/2018,,Commercial,7856.1,6829.4,15050.65,06/05/2019,1.0,,21.0,0.0,1.0,1.0,0.0,9.0,0.0,86.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800011823,Siddharth Nagar Parijat,White Water Developers,400104,"('19.163044500000002','72.839299499999996')",New Project,06/30/2021,,06/30/2024,Residential,552.95,0.0,0.0,11/24/2023,,,53.0,28.0,0.0,1.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800003842,RUDRAKSHA,RAJ UNIVERSAL,400068,"('19.125129120000000','72.872058000000000')",On-Going Project,12/31/2019,01/31/2021,,Residential,16925.46,4818.58,16925.46,03/17/2022,2.0,1.0,276.0,249.0,0.0,1.0,0.0,23.0,1.0,0.0,277.0,0.0,0.0,0.0
Mumbai Suburban,P51800008906,Jeerawali Residency,Gopuram Developers,400077,"('19.082335000000000','72.906298000000007')",On-Going Project,07/31/2017,07/31/2018,01/31/2022,Residential,3061.6,409.86,2473.73,08/02/2023,,,22.0,20.0,1.0,2.0,0.0,20.0,2.0,6.0,39.0,0.0,0.0,0.0
Mumbai Suburban,P51800009523,Jasoda CHSL-Aryaman Metropolis,Matra Realty and Developers Ltd,400016,"('19.031725999999999','72.847311000000005')",On-Going Project,07/31/2020,07/31/2020,07/31/2022,Residential,1189.81,0.0,4815.0,07/20/2020,,1.0,77.0,59.0,0.0,1.0,1.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800004626,POWAI PROJECT,H.K.PUJARA BUILDERS,400072,"('19.101803100000001','72.890352500000006')",On-Going Project,03/31/2019,12/30/2023,,Residential,4038.6,383.67,8314.52,12/27/2023,,1.0,220.0,89.0,1.0,1.0,0.0,11.0,1.0,5.0,133.0,0.0,0.0,0.0
