district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Pune,P52100018262,SAHADEO IRIS,J K HOUSING DEVELOPMENT CORPORATION,411021,,New Project,12/30/2022,,,Residential,2000.0,200.0,1702.15,01/24/2024,,,36.0,31.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100018603,"Princeville - A2, C2 and Conv Shop 2",Kumar Agro Products Pvt Ltd,412105,"('18.668943556332437','73.832491588638280')",New Project,06/25/2023,,,Others,3338.98,333.89,6162.3,09/30/2023,,,94.0,90.0,0.0,3.0,0.0,26.0,2.0,22.0,67.0,0.0,0.0,0.0
Pune,P52100018201,MADHUVRUNDA CO-OPERATIVE HOUSING SOCIETY,Aakar Constructions,411004,"('18.350000000000000','73.430000000000000')",New Project,02/20/2022,,,Residential,1235.0,0.0,2221.75,08/05/2021,,,22.0,22.0,0.0,0.0,0.0,7.0,1.0,0.0,34.0,0.0,0.0,0.0
Pune,P52100019128,OM PARADISE NX,ACON PROPERTIES,412101,"('18.673221500000000','73.721915500000020')",New Project,12/30/2022,,12/31/2024,Others,1380.0,0.0,1935.0,01/05/2024,,,59.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100018637,NAMRATA MAGIC,NAMRATA DEVELOPERS,411027,"('18.597273000000000','73.802786000000000')",New Project,10/30/2020,,,Residential,1430.5,735.06,1488.59,11/21/2023,,,11.0,11.0,1.0,1.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100018243,SKY PAVILION Phase II,SKP Corp Private Limited,411060,"('18.450455970764004','73.914025417860440')",New Project,06/30/2021,,12/31/2024,Commercial,3475.44,0.0,3469.2,02/14/2024,,,57.0,23.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0
Pune,P52100018558,TCG PANORAMA BUILDING - A- PHASE-III,THE CONSTRUCTION & DEVELOPMENT COMPANY,411046,,New Project,12/30/2023,,,Residential,1677.46,815.63,3429.0,08/11/2020,,,54.0,0.0,1.0,1.0,1.0,10.0,0.0,45.0,28.0,0.0,0.0,0.0
Pune,P52100018258,Sun Planet Phase III,Jindal Mittal Graha Nirman Pvt. Ltd.,411051,"('18.520430300000000','73.856743699999920')",New Project,12/31/2019,,,Others,1043.54,1221.93,3830.0,03/07/2020,,,50.0,10.0,0.0,2.0,2.0,16.0,0.0,0.0,70.0,0.0,0.0,0.0
Pune,P52100018245,LIFE STYLE MAGNUM PHASE 2,VVM Group,411015,,New Project,12/30/2021,,,Residential,1600.0,160.0,4083.0,07/22/2021,,,88.0,0.0,1.0,1.0,0.0,12.0,1.0,31.0,1.0,0.0,0.0,0.0
Pune,P52100018235,DOWNTOWN,SAMARTTHA BUILDCON,411045,,New Project,04/11/2022,,04/10/2024,Residential,5100.0,477.0,3471.0,06/10/2023,,,72.0,33.0,0.0,2.0,0.0,10.0,2.0,30.0,23.0,0.0,0.0,0.0
Pune,P52100018326,MONAARCH LIVIANO,RAHUL GOWARDHAN KADAM,411015,,New Project,12/30/2022,,,Residential,555.98,0.0,599.27,06/29/2019,,,14.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100018529,Centropolis,Skywards Ashtika Lifestyle,411005,"('20.023644665834540','73.845240326914220')",On-Going Project,09/30/2020,09/30/2020,09/30/2023,Commercial,805.32,0.0,777.21,03/20/2024,1.0,2.0,27.0,4.0,1.0,0.0,0.0,5.0,1.0,1.0,12.0,0.0,0.0,0.0
Pune,P52100018342,SUKHAKARTA,Vriddhi Realty Parvati LLP,411009,,New Project,10/30/2021,,,Residential,500.48,0.0,1101.1,01/05/2023,,,15.0,15.0,0.0,1.0,0.0,6.0,1.0,0.0,18.0,0.0,0.0,0.0
Pune,P52100018256,SHRINIWAS LIVIANO PHASE I,GOEL GANGA LANDMARKS LLP,411014,,On-Going Project,03/31/2020,09/30/2020,03/30/2021,Residential,17184.3,3200.0,21656.54,04/27/2021,,16.0,212.0,0.0,0.0,4.0,4.0,57.0,4.0,86.0,306.0,0.0,0.0,0.0
Pune,P52100018308,Lodha Belmondo - Pebble Beach D,Macrotech Developers Limited,412101,,New Project,12/31/2018,,,Residential,1588.39,883.23,8781.06,02/27/2024,1.0,1.0,85.0,84.0,0.0,1.0,0.0,23.0,1.0,74.0,11.0,0.0,0.0,0.0
Pune,P52100018234,Tanish Bhakti,Tanish Developers,412105,,New Project,03/30/2023,,03/29/2024,Residential,11900.0,1164.8,10266.65,10/27/2023,,,399.0,399.0,0.0,6.0,0.0,55.0,6.0,0.0,6.0,0.0,0.0,0.0
Pune,P52100018323,Xotech Phase 2,Phoenix Ventures,411057,"('18.596285806126346','73.742484339425570')",New Project,12/30/2024,,,Residential,2289.34,2129.68,2950.92,04/13/2023,,,36.0,34.0,0.0,1.0,0.0,9.0,1.0,16.0,25.0,0.0,0.0,0.0
Pune,P52100018473,24K Stargaze,KOLTE-PATIL DEVELOPERS LIMITED,411021,,New Project,03/30/2023,,06/29/2023,Residential,3767.0,7406.17,21127.57,09/30/2023,2.0,,168.0,165.0,4.0,3.0,3.0,39.0,3.0,87.0,303.0,0.0,0.0,0.0
Pune,P52100026007,Aashirwad,VEDNIRMITEE ENTERPRISES,411046,"('19.387500000000000','75.163200000000000')",New Project,06/25/2022,,,Residential,938.65,0.0,972.65,10/20/2023,,,24.0,17.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100018259,SAIPLAZA,AGASTI DEVELOPERS,410505,"('18.520430300000000','73.856743700000000')",New Project,03/31/2020,,03/31/2024,Commercial,2400.0,0.0,3013.85,06/01/2023,,,93.0,26.0,1.0,1.0,1.0,4.0,1.0,143.0,1.0,0.0,0.0,0.0
Pune,P52100018818,TULJAI RESIDENCY,TULJABHAVANI DEVELOPERS,411033,,New Project,06/30/2022,,06/30/2024,Residential,2500.0,250.0,2330.86,06/29/2022,,,37.0,27.0,0.0,2.0,0.0,11.0,2.0,16.0,2.0,0.0,0.0,0.0
Pune,P52100018313,SKYLISH AVENUE,Keys Infracon,411033,,New Project,03/30/2023,,,Residential,2600.0,250.84,2559.92,01/16/2024,,,67.0,67.0,0.0,2.0,0.0,26.0,2.0,56.0,38.0,0.0,0.0,0.0
Pune,P52100018541,OXY GALAXY PHASE 2,VENKATESH ESTATE,412207,,New Project,12/30/2021,,12/30/2023,Others,2563.44,686.67,2966.8,02/03/2023,,,54.0,39.0,1.0,2.0,0.0,12.0,1.0,96.0,1.0,0.0,0.0,0.0
Pune,P52100018261,VAISHNAVI HOMES,VAISHNAVI PROMOTERS AND DEVELOPERS,411057,,New Project,12/30/2023,,,Residential,3958.0,380.15,3395.04,02/21/2023,,,85.0,75.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100018333,VISHAL RESIDENCY B WING,VISION BUILDERS AND DEVELOPERS,410506,,New Project,03/30/2022,,,Residential,715.6,0.0,791.05,07/22/2021,,,22.0,18.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100018344,KALP RESIDENCY,KALP BUILDCON AND INFRA,411011,"('18.521904000000000','73.859402000000050')",New Project,03/30/2022,,,Others,205.0,0.0,457.88,12/10/2023,,,5.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100018857,Vaishnavi Residency,Vaishnavi Construction,410507,,New Project,12/30/2021,,,Residential,521.82,0.0,621.88,10/09/2023,,,16.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
Pune,P52100020563,SAINAGAR,SHRIMUDRA CONSTRUCTION,413102,,New Project,10/30/2027,,,Others,7500.0,760.0,6726.0,04/16/2019,,,98.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100018990,RAGHUNANDAN,MADKAR CONSTRUCTIONS PRIVATE LIMITED,411030,,New Project,05/30/2022,,,Others,1025.57,0.0,554.0,01/31/2022,,,13.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0
Pune,P52100018733,VETRO APARTMENTS PH I,AR LANDMARK LLP,411014,"('18.333926200000000','73.551878490000000')",New Project,11/28/2023,,,Residential,897.0,0.0,824.7,11/22/2018,,,11.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100018608,COSMOS RESIDENCY,COSMOS BUILDCON,410401,"('18.762460741292465','73.561258959524600')",New Project,12/30/2025,,,Residential,3328.95,250.56,2512.34,01/18/2024,,,60.0,0.0,0.0,1.0,0.0,7.0,1.0,38.0,1.0,0.0,0.0,0.0
Pune,P52100018884,REGAL LAKE TOWN,REGAL DEVELOPERS,411033,,New Project,12/30/2022,,12/30/2023,Others,1938.92,0.0,3348.28,01/29/2024,,,81.0,31.0,2.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100018815,ANKUR PROJECTS,ANKUR PROJECTS,413133,"('18.204813880693060','74.620980718803360')",New Project,12/30/2022,,,Others,4000.0,400.56,3739.54,06/02/2023,,,83.0,36.0,3.0,3.0,0.0,15.0,0.0,0.0,311.0,0.0,0.0,0.0
Pune,P52100018973,SHARADA MYRIA B AND C BUILDING,SHARADA ERECTORS PRIVATE LIMITED,411024,"('18.446672000000000','73.796165999999970')",On-Going Project,12/30/2023,12/30/2023,06/29/2025,Others,15200.0,930.01,7191.71,03/18/2024,,,172.0,44.0,0.0,1.0,2.0,10.0,0.0,0.0,140.0,0.0,0.0,0.0
Pune,P52100018785,SHIMMER N SHINE II,Sapphire Landmarks LLP,411051,,New Project,12/30/2022,,12/30/2023,Residential,1253.8,1359.35,1868.0,05/02/2023,,,26.0,9.0,0.0,1.0,0.0,14.0,1.0,14.0,12.0,0.0,0.0,0.0
Pune,P52100018779,Megapolis Saffron - A3 to A9,Pegasus Properties Pvt. Ltd.,411057,"('18.574107706007325','73.688113733860060')",New Project,06/30/2024,,,Residential,13686.86,1368.68,24636.35,03/08/2024,1.0,,380.0,377.0,0.0,7.0,0.0,95.0,7.0,0.0,380.0,0.0,0.0,0.0
Pune,P52100018833,HILL CREST,NISARG GROUP,412101,,New Project,12/30/2023,,,Others,3588.0,358.82,3585.93,06/23/2023,,,61.0,54.0,0.0,1.0,0.0,13.0,1.0,50.0,1.0,0.0,0.0,0.0
Pune,P52100019443,La Commercia,AUM HOUSING,411045,"('18.563859223258753','73.778258137451190')",New Project,09/30/2022,,03/31/2024,Others,1800.0,0.0,4948.0,03/11/2024,,,43.0,22.0,2.0,1.0,0.0,4.0,0.0,10.0,80.0,0.0,0.0,0.0
Pune,P52100018755,SHREE GANESHA,SWAROOP CONSTRUCTION,410507,,New Project,10/30/2021,,,Residential,279.1,0.0,388.82,08/21/2021,,,10.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0
Pune,P52100019739,Gagan Klara,Gagan Housing And Landmarks LLP,411045,,New Project,03/30/2024,,03/30/2025,Others,8900.0,829.06,31436.75,03/11/2024,,,373.0,235.0,8.0,4.0,0.0,78.0,3.0,0.0,319.0,0.0,0.0,0.0
Pune,P52100018865,NEETI PRIVILEGE,NEETI SHELTERS LLP,411057,,New Project,11/29/2024,,,Residential,4000.0,400.0,3629.4,02/23/2024,,,100.0,33.0,0.0,0.0,0.0,10.0,2.0,0.0,78.0,0.0,0.0,0.0
Pune,P52100018951,Sudatta Sankul - B Building,BMB Construction Company,411051,"('18.474670700000000','73.833823100000020')",New Project,12/30/2022,,,Residential,3569.0,1568.87,18038.92,06/08/2022,1.0,,84.0,84.0,1.0,0.0,1.0,12.0,1.0,5.0,97.0,0.0,0.0,0.0
Pune,P52100018671,PARK GRANDEUR PHASE II,Shriniwas Pride Purple Properties LLP,411047,"('18.571978548927937','73.775431663229370')",New Project,12/30/2022,,,Residential,3745.0,0.0,12678.52,06/16/2023,,,57.0,57.0,1.0,1.0,1.0,19.0,0.0,0.0,125.0,0.0,0.0,0.0
Pune,P52100019470,Prakash Gateway,Shreyas  Pagariya,412105,,New Project,05/30/2023,,,Residential,2051.31,205.0,1499.0,10/17/2023,,,56.0,55.0,0.0,1.0,0.0,8.0,1.0,20.0,24.0,0.0,0.0,0.0
Pune,P52100019046,GANGA ARIA A,GOEL GANGA SPACE LLP,411015,"('18.591680000000000','73.894045000000000')",New Project,12/30/2023,,,Others,5002.71,1491.7,0.0,10/13/2023,4.0,,112.0,108.0,0.0,1.0,1.0,16.0,1.0,0.0,92.0,0.0,0.0,0.0
Pune,P52100018996,Tuscan Parkland,TUSCAN REAL ESTATE PRIVATE LIMITED,411014,,New Project,12/30/2022,,,Residential,982.14,4524.75,11531.86,09/30/2022,,,120.0,120.0,4.0,2.0,0.0,30.0,0.0,0.0,240.0,0.0,0.0,0.0
Pune,P52100018670,VISION BOULEVARD - Phase II,VISION HOME PROJECT,411027,,New Project,06/30/2021,,12/30/2022,Others,8576.11,605.52,2958.37,01/10/2024,,,57.0,22.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100018950,VENKATESH GRAFFITI PHASE 5,SHREE VENKATESH BUILDCON PVT LTD,411036,"('18.527562000000000','73.945539700000000')",New Project,03/30/2022,,,Residential,5468.29,4760.95,8037.69,12/13/2023,,,104.0,104.0,0.0,1.0,0.0,14.0,1.0,0.0,111.0,0.0,0.0,0.0
Pune,P52100018878,Akshay Anantam,Sneh Constructions,411057,"('18.595992000000000','73.762322000000000')",New Project,08/28/2023,,08/27/2024,Others,3256.31,325.68,3222.0,08/24/2023,4.0,,192.0,112.0,0.0,2.0,0.0,18.0,1.0,0.0,41.0,0.0,0.0,0.0
Pune,P52100018886,Aashritha Phase II,YOGVINDA PROMOTERS AND DEVELOPERS PVT LTD,411062,,New Project,06/25/2022,,12/25/2022,Residential,3500.0,350.0,5215.0,05/29/2023,,,89.0,87.0,0.0,3.0,0.0,28.0,0.0,42.0,0.0,0.0,0.0,0.0
Pune,P52100018752,ALANKAPURISHREE CO.OP.HSG.SOC.LTD.,VYAS BUILDCON PVT. LTD.,411038,"('18.510741230914388','73.815231719684600')",New Project,06/30/2022,,,Residential,1188.88,0.0,1041.1,01/17/2022,,,,,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100023292,Tirupati Campus Phase - VII,Venkatesh Constructions,411015,"('18.520430300000000','73.856743699999920')",New Project,12/30/2023,,,Residential,3394.58,408.33,5007.74,11/25/2023,,,59.0,42.0,0.0,0.0,0.0,11.0,0.0,0.0,63.0,0.0,0.0,0.0
Pune,P52100019287,SIGNUM,PRIDE REALTY,411057,,New Project,11/28/2023,,,Residential,3700.0,370.01,3329.99,02/03/2023,,,96.0,48.0,0.0,2.0,2.0,25.0,0.0,25.0,87.0,0.0,0.0,0.0
Pune,P52100018772,Gulmohar Park E Wing,Jay Nanaso Patil,413102,,New Project,12/30/2022,,,Residential,1570.0,157.0,1645.24,06/17/2019,,,36.0,8.0,0.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Pune,P52100018794,MORYA ONE,SHREE CHINTAMANI CONSTRUCTION,412201,,New Project,12/30/2022,,06/30/2023,Others,4784.45,562.88,5612.01,07/07/2023,,,182.0,95.0,0.0,1.0,0.0,11.0,1.0,0.0,41.0,0.0,0.0,0.0
Pune,P52100019013,LomateResidency,Hemant Ramesh Lomte,410506,"('18.435480000000000','73.405300000000000')",New Project,03/30/2022,,,Others,2162.81,0.0,3219.98,07/28/2023,,,41.0,29.0,0.0,2.0,0.0,9.0,1.0,7.0,1.0,0.0,0.0,0.0
Pune,P52100018793,Optima 2.0,M/S. SOBA ASSOCIATES,411041,"('18.469785200000000','73.823403500000040')",New Project,12/30/2025,,,Others,1585.02,1141.86,18464.0,03/08/2024,,,175.0,107.0,4.0,2.0,2.0,30.0,2.0,0.0,180.0,0.0,0.0,0.0
Pune,P52100018774,Sacramento Valley,Rohit Gardens Pvt. Ltd.,412213,,New Project,06/30/2021,,,Mixed (Plots & Buildings),16000.0,1600.0,5242.6,08/19/2021,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100018850,Citron Phase 2,Cherry Contruction Pvt. Ltd.,412207,"('19.387500000000000','75.163199999999960')",New Project,01/30/2025,,,Residential,8296.71,0.0,15878.08,02/13/2024,,,258.0,193.0,0.0,2.0,2.0,30.0,2.0,194.0,98.0,0.0,0.0,0.0
Pune,P52100018758,AAKAR INDIGO,AAKAR REALTIES,412105,"('18.520430300000000','73.856743699999920')",New Project,12/30/2022,,,Residential,3985.0,354.6,3183.75,05/18/2022,,,96.0,92.0,0.0,2.0,0.0,10.0,1.0,3.0,32.0,0.0,0.0,0.0
Pune,P52100019072,PRERANA,PANDIT JAVDEKAR ASSOCIATES,411007,,New Project,06/30/2022,,,Residential,548.12,0.0,529.45,12/14/2022,,,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100019038,VANALIKA - PARADISE - PHASE - III-3A,M/S. AVIOR MAJESTIQUE PROPERTIES,412108,"('18.507829380033280','73.701090780019060')",New Project,12/30/2024,,,Residential,5436.13,543.61,6735.54,03/06/2024,,,166.0,71.0,0.0,1.0,0.0,15.0,1.0,0.0,15.0,0.0,0.0,0.0
Pune,P52100019122,DIGAMBAR HEIGHTS,Maruti Shivaji Kalbhor,412114,"('18.668428799999997','73.799366900000000')",New Project,09/30/2022,,,Residential,492.95,0.0,759.44,10/11/2023,,,14.0,0.0,0.0,1.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0
Pune,P52100019318,Snehangan Residency A and B Wing,Damji Vasta Makhwana,411057,,New Project,07/31/2025,,,Others,4850.0,360.51,2519.94,03/25/2023,,,182.0,0.0,4.0,2.0,0.0,22.0,0.0,46.0,60.0,0.0,0.0,0.0
Pune,P52100018894,SAI KAMAL,ACE DEVELOPER,412101,"('18.673760500000000','73.725667300000000')",New Project,12/30/2023,,,Residential,1500.0,0.0,1499.99,10/20/2023,,,42.0,42.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100019436,DNV ELVIRA B,DNV REALTY,411033,"('18.612099231766642','73.744316226931690')",New Project,12/30/2023,,,Residential,1953.65,355.2,1953.65,02/13/2020,,,33.0,4.0,0.0,1.0,0.0,7.0,1.0,8.0,30.0,0.0,0.0,0.0
Pune,P52100018943,Parimal,Lagoo Apte Developers,411005,,New Project,10/30/2021,,,Residential,507.88,0.0,656.5,02/08/2022,,,6.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0
Pune,P52100018830,NANDADEEP BUILDING B,SRI SRI DEVELOPERS,412105,,New Project,11/01/2023,,,Others,410.52,35.2,2693.31,05/17/2022,,,45.0,45.0,0.0,1.0,0.0,12.0,0.0,30.0,0.0,0.0,0.0,0.0
Pune,P52100018924,"CONSTOF 340HIG,595MIG,24OFFICES,28SHOPS AT PIMPARIGAON ON SNO309PART CTS NO 717,718,720PART ONPLOT A",Pune Hsg. & Area Devp. Board,411017,,New Project,05/30/2022,,,Others,31460.0,3164.93,76879.4,12/06/2022,1.0,,987.0,0.0,0.0,14.0,0.0,268.0,11.0,29.0,511.0,0.0,0.0,0.0
Pune,P52100019202,Kiarah Terrazo phase -II,Wellwisher Apartment,411013,"('18.509207500000000','73.911930300000000')",New Project,12/30/2025,,,Others,2704.85,270.48,3423.49,03/02/2024,,1.0,135.0,85.0,1.0,1.0,1.0,19.0,1.0,0.0,58.0,0.0,0.0,0.0
Pune,P52100018777,46 Banyan Tree - I,Chankhed Properties LLP,410506,"('18.631045281530113','73.654978583312980')",New Project,12/30/2022,,,Plots,145604.11,14640.0,142623.0,03/23/2023,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9546.34,4.0
Pune,P52100019280,EURISKA BUILDING C,EISHA ASSET DEVELOPERS PHASE II,411060,"('18.468285911401324','73.922475823831520')",New Project,12/30/2023,,,Residential,2407.18,647.08,3601.97,02/16/2023,,,48.0,48.0,1.0,1.0,0.0,6.0,1.0,0.0,60.0,0.0,0.0,0.0
Pune,P52100018814,ROYALPARK,BANKAR DUGANE ASSOCIATES,410504,,New Project,03/31/2019,,03/15/2022,Residential,3300.0,660.0,3678.0,04/28/2023,,,44.0,38.0,0.0,1.0,0.0,5.0,0.0,21.0,0.0,0.0,0.0,0.0
Pune,P52100018881,Vikas Phase 1,M/S CHORDIYA REALTY,412105,"('18.400560000000000','73.531530000000000')",New Project,12/31/2019,,,Others,300.0,0.0,0.0,07/23/2020,,,11.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100019495,Rose Gardenia,Rose Dream Developers,412101,,New Project,01/30/2024,,,Residential,6544.25,582.54,11533.97,02/12/2024,,,198.0,121.0,0.0,2.0,0.0,36.0,0.0,70.0,39.0,0.0,0.0,0.0
Pune,P52100020690,Mont Vert Grande Plot 4 Bldg D,Niraj Kumar Associates Pvt Ltd,411021,"('18.544046599999998','73.783081999999920')",New Project,12/30/2024,,,Residential,7144.88,1528.44,6211.0,02/09/2024,,,78.0,76.0,0.0,1.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100018764,ROHAN PRATHAMA,Rohan Housing Pvt Ltd,411057,,New Project,12/30/2024,,,Residential,13450.0,1338.61,13394.53,09/30/2023,1.0,,300.0,295.0,2.0,2.0,0.0,26.0,2.0,0.0,192.0,0.0,0.0,0.0
Pune,P52100019177,AAIJI DHAM BUILDING B,AAIJI DEVELOPERS,411047,,New Project,11/30/2020,,,Residential,1012.0,202.4,1801.2,04/01/2022,,,27.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,28.0,0.0,0.0,0.0
Pune,P52100018498,NOVA RESIDENCY,AMIT JUGALKISHOR RATHI,411033,"('18.617533800000000','73.751874000000040')",New Project,12/30/2022,,,Residential,3200.0,322.35,2737.36,04/17/2023,,,39.0,25.0,0.0,1.0,0.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0
Pune,P52100018502,"Joyville Hinjawadi - I, Phase 6",Joyville Shapoorji Housing Private Limited,411057,"('18.568235900000000','73.721659199999980')",New Project,09/30/2023,,,Residential,1915.65,3809.0,10841.62,10/17/2022,,,170.0,168.0,1.0,1.0,0.0,22.0,1.0,6.0,147.0,0.0,0.0,0.0
Pune,P52100018539,Life Republic Sector R16 - 16th Avenue Arezo,KOLTE-PATIL INTEGRATED TOWNSHIPS LIMITED,411057,,New Project,12/30/2023,,,Others,17356.3,4323.73,39354.53,01/19/2024,14.0,,551.0,495.0,0.0,4.0,0.0,72.0,3.0,111.0,408.0,0.0,0.0,0.0
Pune,P52100018486,Green Hive Plus A13,Ram India Shelters,412308,,New Project,12/30/2022,,,Residential,585.9,0.0,4441.43,07/06/2023,,,118.0,118.0,0.0,1.0,0.0,16.0,1.0,0.0,18.0,0.0,0.0,0.0
Pune,P52100018596,ATELIER GREENS,ESTEEM CONSTRUCTIONS PRIVATE LIMITED (ADANI GROUP),411036,"('19.387500000000000','75.163199999999960')",New Project,09/30/2024,,09/30/2025,Residential,12100.0,1114.41,48634.0,03/05/2024,3.0,1.0,348.0,133.0,14.0,0.0,0.0,99.0,7.0,0.0,544.0,0.0,0.0,0.0
Pune,P52100018708,Green Hive Plus A1,Ram India Shelters,412308,,New Project,12/30/2022,,,Residential,867.69,0.0,6793.1,07/06/2023,,,118.0,118.0,0.0,1.0,0.0,16.0,1.0,0.0,24.0,0.0,0.0,0.0
Pune,P52100018604,RUTUPARNA,S. S. Developers,412105,"('18.404538000000000','73.502409000000000')",New Project,11/28/2023,,,Residential,3900.0,249.65,5978.93,03/13/2024,,,99.0,70.0,1.0,1.0,0.0,10.0,1.0,0.0,4.0,0.0,0.0,0.0
Pune,P52100018768,Sidhhivinayak Residency,Indentity Landmark,411045,,New Project,12/30/2019,,06/30/2022,Residential,464.51,0.0,696.76,11/30/2018,,,13.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100018550,Manek Regency,B. U. Bhandari Landmarks,411002,"('18.514498366845654','73.866898687696900')",New Project,12/30/2024,,,Others,970.7,0.0,1941.11,03/03/2023,,,55.0,7.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100018597,DESHMUKH ARCADE,JAY DESHMUKH CONSTRUCTION,413102,,New Project,10/16/2024,,,Residential,7000.0,700.0,10028.94,01/20/2024,,,166.0,61.0,0.0,10.0,0.0,22.0,4.0,40.0,59.0,0.0,0.0,0.0
Pune,P52100018538,SIDDHI ANAND RESIDENCY,ANAND CONTRACTORS AND DEVELOPERS,413106,"('18.114713700000000','75.019323200000030')",New Project,10/30/2023,,,Others,623.41,0.0,748.0,04/07/2022,,,15.0,15.0,0.0,1.0,0.0,3.0,1.0,12.0,1.0,0.0,0.0,0.0
Pune,P52100018859,Misty Winds 1,Planet I Developers,410405,,New Project,09/30/2022,,09/30/2023,Plots,14700.0,1127.57,0.0,02/24/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6375.43,21.0
Pune,P52100018819,Misty Winds 2,Planet I Developers,410405,,New Project,09/30/2022,,09/30/2023,Plots,29200.0,2920.0,0.0,02/24/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,14808.12,71.0
Pune,P52100018577,Krishna Heights,Narayan Dharmaji Bodke,411058,"('18.486472700000000','73.796833999999990')",New Project,12/30/2025,,,Residential,1215.0,388.41,690.68,02/13/2022,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,10.0,1.0,0.0,0.0,0.0
Pune,P52100018741,PARK LANDMARK PHASE II,Pride Purple Landmark LLP,411037,"('18.461659765870245','73.864608050648490')",New Project,12/30/2022,,,Residential,3607.71,0.0,11300.0,11/30/2023,,,106.0,79.0,2.0,2.0,2.0,22.0,2.0,0.0,88.0,0.0,0.0,0.0
Pune,P52100018658,PARK EXPRESS PHASE III,PARK EXPRESS JOINT VENTURE,411045,"('18.571978548927937','73.776418716146850')",New Project,12/30/2022,,,Residential,1057.9,0.0,3549.11,03/22/2022,,,52.0,52.0,1.0,1.0,1.0,13.0,0.0,0.0,63.0,0.0,0.0,0.0
Pune,P52100018565,Fortuna,Ketan  Ruikar,411021,,New Project,09/30/2020,,,Residential,484.4,0.0,870.47,10/12/2021,,,10.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0
Pune,P52100018555,URBAN SOLITAIRE,URBAN REALTY,411002,"('18.504180412509925','73.873405379306860')",New Project,09/01/2022,,08/31/2023,Residential,613.0,613.0,579.31,01/01/2024,,,16.0,5.0,0.0,1.0,0.0,6.0,1.0,0.0,18.0,0.0,0.0,0.0
Pune,P52100018848,Sai Paradise,SJ Construction,413801,,New Project,12/30/2024,,,Residential,2500.0,250.0,1405.48,12/13/2023,,,32.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
