district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Palghar,P99000013389,SAI BHAKTI COMPLEX,SAI BHAKTI DEVELOPERS,401404,"('19.693558100000001','72.765518400000005')",On-Going Project,12/31/2016,12/30/2023,,Residential,6800.0,681.84,3185.12,03/12/2024,,1.0,77.0,35.0,0.0,2.0,0.0,8.0,0.0,0.0,60.0,0.0,0.0,0.0
Palghar,P99000013607,SANMUKH SUNSHINE,SANMUKH REALTY LLP,401402,"('19.680160000000001','72.749543000000003')",New Project,09/30/2020,,,Residential,714.22,71.42,721.36,10/10/2017,,,18.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
Palghar,P99000013458,M/s Rohan Associates,ROHAN ASSOCIATES,401208,"('19.373481999999999','72.886993000000004')",New Project,03/31/2018,,,Industrial,1340.0,0.0,1264.34,08/26/2021,,,6.0,0.0,0.0,1.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0
Palghar,P99000016520,VIVA VEDANTA BLDG 1,VIVA HOMES PRIVATE LIMITED,401305,,New Project,12/30/2022,,12/14/2023,Residential,2500.0,2388.47,3889.0,10/03/2023,,,152.0,0.0,0.0,1.0,0.0,12.0,1.0,12.0,41.0,0.0,0.0,0.0
Palghar,P99000013408,IDEAL CITY BUILDING NO3 BASANT KUNJ,DEVBHOOMI BUILDERS AND DEVELOPERS,401404,"('19.755431000000002','72.764255000000006')",On-Going Project,11/30/2018,12/31/2018,06/30/2024,Residential,1858.8,185.8,1858.8,08/09/2021,,,33.0,12.0,0.0,3.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000014381,Vishwanath Tower,Shahi Builders and Developers,401203,"('19.416676100000000','72.798370500000004')",On-Going Project,12/31/2020,06/30/2021,06/30/2024,Residential,2663.0,571.0,2663.0,01/11/2024,,,82.0,23.0,0.0,1.0,0.0,8.0,1.0,10.0,35.0,0.0,0.0,0.0
Palghar,P99000013553,IDEAL PARK,AJIT DUDHANATH SINGH,401203,"('19.416676100000000','72.798370500000004')",New Project,12/30/2021,,12/31/2024,Residential,464.83,464.83,464.83,02/10/2024,,,16.0,13.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014416,Golden Eye Phase III,Kotak Sons,401405,"('19.716004699999999','72.712671799999995')",New Project,02/28/2019,,02/28/2020,Residential,14864.0,1596.0,4143.62,03/09/2020,,,87.0,0.0,0.0,4.0,0.0,14.0,1.0,26.0,1.0,0.0,0.0,0.0
Palghar,P99000013515,SHREE BALAJI ENTERPRISES,SHREE BALAJI ENTERPRISES,401208,"('19.413276000000000','72.869709999999998')",On-Going Project,12/31/2017,12/31/2018,,Commercial,2032.22,0.0,1512.0,08/27/2023,,,4.0,9.0,0.0,1.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0
Palghar,P99000013415,"SHREE TOWNSHIP BUILDING - 5, TYPE-A, BEING NO.11",SHREE CONSTRUCTION,401404,"('19.774075000000000','72.770660100000001')",On-Going Project,10/31/2018,10/31/2019,10/30/2021,Residential,350.0,11500.0,484.52,05/17/2018,,,12.0,3.0,0.0,1.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0
Palghar,P99000013519,Mahavir Kunj C,Rajesh Realtors,401501,"('19.808156000000000','72.758495999999994')",New Project,12/31/2018,,,Residential,522.6,52.26,391.95,04/08/2023,1.0,,12.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0
Palghar,P99000013454,KAMDHENU FLORA,JAY BHAWANI ENTERPRISES,401202,"('19.563355099999999','72.827915000000004')",On-Going Project,03/31/2019,05/31/2019,12/30/2021,Residential,715.08,1347.0,715.08,05/16/2023,,,12.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000013612,Joyville Virar Phase 2,Joyville Shapoorji Housing Private Limited,401303,"('19.438443800000000','72.793820399999960')",New Project,09/30/2022,,,Residential,2302.09,4660.2,11253.89,02/27/2024,2.0,,228.0,225.0,0.0,1.0,3.0,20.0,1.0,20.0,99.0,0.0,0.0,0.0
Palghar,P99000013822,PARASNATH TOWNSHIP,Veer Global Infraconstruction Limited,401404,"('19.763736999999999','72.755780999999999')",New Project,12/30/2021,,12/31/2027,Residential,2144.28,0.0,1222.0,02/29/2024,,,37.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000016597,aatmarampark,Sanjeev Gyaninder Mittal,401501,,On-Going Project,12/13/2010,12/31/2018,06/30/2022,Residential,2566.33,200.0,3079.6,08/23/2021,,,70.0,11.0,0.0,2.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0
Palghar,P99000014911,Mahindra Happinest Palghar Phase - I,MAHINDRA HAPPINEST DEVELOPERS LIMITED(Formerly known as Mahindra Happinest Developers Pvt. LTD),401404,"('19.732137000000002','72.789541000000000')",New Project,12/30/2021,,,Residential,5121.39,0.0,11175.73,12/21/2021,,1.0,293.0,275.0,0.0,3.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0
Palghar,P99000014208,Green Meadows,Jem Realtors,401102,"('19.605559000000000','72.919123999999997')",New Project,06/30/2021,,12/28/2023,Residential,6747.2,714.61,3943.74,10/23/2021,,,51.0,13.0,0.0,12.0,0.0,28.0,2.0,28.0,2.0,0.0,0.0,0.0
Palghar,P99000014061,SACHIN APARTMENT,SACHIN CIVIL CONTRACTOR,401404,"('19.693558100000001','72.765518400000005')",On-Going Project,09/28/2017,11/06/2019,11/05/2021,Others,1400.0,0.0,851.68,12/11/2019,,,31.0,7.0,0.0,2.0,0.0,10.0,0.0,80.0,0.0,0.0,0.0,0.0
Palghar,P99000013730,DURGA NAGAR,JIVDANI BUILDERS AND DEVELOPERS,401209,"('19.415061000000001','72.830280000000002')",New Project,05/31/2019,,02/28/2022,Residential,410.0,1511.08,1511.08,08/08/2019,,,31.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000014513,RAJVIR ESTATE NO. 1,RAJVIR REALTY,201404,"('19.712900999999999','72.779539999999997')",New Project,08/30/2018,,,Industrial,4702.07,0.0,2351.0,05/08/2019,,,26.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Palghar,P99000013593,VIMAL CLASSIC,OM VIMAL DEVELOPERS,401203,"('19.428394999999998','72.810096999999999')",On-Going Project,12/15/2021,12/20/2023,12/19/2024,Residential,2863.19,1306.58,4873.98,07/26/2023,,,380.0,154.0,1.0,3.0,1.0,48.0,23.0,19.0,23.0,0.0,0.0,0.0
Palghar,P99000013541,STAR HEIGHTS,STAR DEVELOPERS,401203,"('19.470175999999999','72.799856000000005')",On-Going Project,12/31/2019,06/30/2021,12/28/2025,Others,7230.0,2433.86,1014.62,03/24/2023,,,100.0,46.0,0.0,1.0,0.0,12.0,1.0,40.0,22.0,0.0,0.0,0.0
Palghar,P99000013487,SAI SHRADDHA ENCLAVE,S K DEVELOPERS,401404,"('19.689136000000001','72.782460000000000')",New Project,03/31/2018,,,Residential,306.07,0.0,284.26,11/14/2019,,,11.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000013842,AUDERY AVENUE,MENEZES DEVELOPERS,401203,"('19.416676100000000','72.798370500000004')",On-Going Project,05/31/2018,12/31/2018,12/30/2024,Residential,239.86,229.44,1147.2,02/18/2020,1.0,,45.0,26.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000013449,Yashwant Datt Greens,OMKAR REALTY,401305,"('19.463699699999999','72.811666099999997')",New Project,09/30/2022,,,Residential,6800.0,1013.27,1722.55,09/30/2021,,,19.0,17.0,0.0,11.0,0.0,22.0,0.0,21.0,0.0,0.0,0.0,0.0
Palghar,P99000013845,SHELTER HEIGHTS,SHREE VIMALNATH REALITY,401202,"('19.381264999999999','72.815021000000002')",New Project,12/31/2019,,12/30/2022,Others,845.0,68.0,4639.13,10/19/2023,,,75.0,0.0,0.0,1.0,0.0,16.0,1.0,20.0,1.0,0.0,0.0,0.0
Palghar,P99000014147,Veena Velocity PH-II,NIKUNJ DEVELOPERS,401202,"('19.380144000000001','72.815657999999999')",On-Going Project,12/31/2017,03/31/2019,09/30/2020,Others,3425.0,0.0,7991.08,01/04/2022,,1.0,181.0,130.0,0.0,5.0,0.0,40.0,5.0,59.0,46.0,0.0,0.0,0.0
Palghar,P99000013684,Astavinayak Apartment,M/s RAJ RIDDHI ASSOCIATES,401404,"('19.693558100000001','72.765518400000005')",New Project,05/31/2018,,,Others,325.63,0.0,318.13,11/07/2019,,,12.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0
Palghar,P99000015401,LAKE SERENE,SHREEJI CORPORATION,401404,"('19.653105000000000','72.732260999999994')",New Project,10/31/2018,,,Plots,18480.0,1854.25,16634.28,09/26/2022,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,18480.0,10.0
Palghar,P99000014133,AMAAN,KALBAY ABBAS SAYED RIZVI,401207,"('19.346796000000001','72.819051999999999')",On-Going Project,12/31/2018,12/31/2018,,Others,680.0,0.0,0.0,02/15/2020,,,24.0,16.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014057,MARIAM PARK COMPLEX,SHAMSHAD & SONS PROPERTY PVT LTD,401207,"('19.342932000000001','72.833459000000005')",On-Going Project,12/31/2020,06/30/2021,12/31/2025,Residential,2097.83,315.0,2100.4,03/09/2023,,,41.0,14.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0
Palghar,P99000014362,AADIRAJ APARTMENT,SHREE GANESH DEVELOPERS,401301,"('19.460385200000001','72.774732499999999')",New Project,11/30/2020,,05/30/2024,Residential,365.57,400.0,717.46,01/05/2022,,,10.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000013818,"NAIGAON PARK , PHASE II , VADAVLI PROJECT",WELCAST CONSTRUCTION COMPANY PVT. LTD,401202,"('19.341681000000001','72.834961000000007')",New Project,09/30/2023,,,Others,4388.0,365.0,1159.22,10/15/2018,1.0,,21.0,0.0,0.0,4.0,0.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0
Palghar,P99000013757,Darshan Lifestyle - Tanishq D wing and E wing,Parks Developers LLP,401103,"('19.877125000000000','72.750366000000000')",On-Going Project,04/30/2021,04/30/2021,12/31/2023,Residential,1054.0,0.0,1308.08,03/02/2023,,,24.0,23.0,0.0,2.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000014153,ANANYA RESIDENCY,SAHYOG GROUP,401404,"('19.749187200000002','72.786551799999998')",New Project,06/30/2021,,12/31/2025,Residential,736.97,0.0,736.97,01/16/2023,,,21.0,11.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000015038,Irasa Park Phase 2,SUBURBAN SPACES LLP,401404,"('19.672227000000000','72.727708000000007')",New Project,12/30/2023,,,Others,10083.15,1337.33,13596.04,04/24/2023,,,360.0,0.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014155,SIDDHIVINAYAK HEIGHTS,SHREE SIDDHIVINAYAK REALTORS,401203,"('19.373448000000000','72.814290000000000')",New Project,03/30/2022,,03/31/2024,Residential,3210.0,0.0,3634.6,03/28/2023,,,100.0,90.0,0.0,1.0,0.0,10.0,1.0,5.0,34.0,0.0,0.0,0.0
Palghar,P99000013936,TEJAL APARTMENT,SAIRAM TRADERS,401202,"('19.391451000000000','72.824612000000002')",On-Going Project,10/05/2017,12/31/2017,,Residential,1755.0,0.0,639.0,01/29/2020,,,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000016911,POONAM PARK VIEW PHASE II,POONAM HOMEMAKER LLP,401303,"('19.693558100000000','72.765518400000020')",New Project,06/30/2021,,11/30/2022,Others,6128.0,1133.0,16920.06,02/09/2022,,3.0,342.0,320.0,0.0,4.0,4.0,60.0,4.0,0.0,28.0,0.0,0.0,0.0
Palghar,P99000013953,SHIVARCHAN,Ojas Constructions,401201,"('19.369526199999999','72.786551799999998')",New Project,11/30/2019,,11/28/2021,Residential,1417.6,135.87,1356.64,02/05/2022,,,25.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0
Palghar,P99000014185,GANESH APARTMENT,TARKESHWAR HARIPRASAD RAI,401404,"('19.749187200000002','72.786551799999998')",New Project,08/30/2019,,09/30/2024,Residential,1010.75,1010.75,710.73,12/15/2021,,,18.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
Palghar,P99000014102,PRITHVI SRISHTI,Prithvi Anand Housing and Land Developers,401404,"('19.704398999999999','72.757771000000005')",New Project,09/30/2020,,08/31/2022,Others,2540.02,0.0,2971.83,11/25/2022,,,82.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000013904,SHRI SAI DARSHAN,OM SAI BUILDERS AND DEVELOEPRS,401404,"('19.693558100000001','72.765518400000005')",New Project,12/30/2021,,,Residential,967.0,97.0,1992.93,01/17/2023,,,36.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014442,AASHIYANA GREEN CITY,MAHESH PANDURANG NAIK,401305,"('19.478483300000001','72.872224900000006')",On-Going Project,12/31/2022,12/30/2023,,Residential,21950.0,0.0,21950.0,10/26/2017,,12.0,75.0,39.0,0.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014464,RUBY ENCLAVE,S R CONSTRUCTIONS,401404,"('19.693558100000001','72.765518400000005')",New Project,10/30/2020,,10/30/2021,Others,525.0,0.0,703.09,10/29/2021,,,22.0,9.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000015875,RAJIBAI VILLAGE,PIPASA CONSTRUCTION,401305,"('19.472913999999999','72.829262999999997')",New Project,09/05/2021,,12/31/2023,Residential,955.23,0.0,955.23,11/12/2022,,,32.0,21.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014145,RAJSHREE RESIDENCY,RAJSHREE REALTY,401404,"('19.756512000000001','72.758474000000007')",On-Going Project,10/30/2020,10/30/2020,10/28/2024,Others,1573.71,0.0,1573.71,11/13/2021,,,43.0,20.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
Palghar,P99000014179,CARNIVAL RESIDENCY 1,EMMANUEL DEVELOPERS,401201,"('19.369526199999999','72.786551799999998')",New Project,12/30/2022,,,Residential,780.88,0.0,946.04,12/06/2022,,,18.0,15.0,0.0,1.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014202,CARNIVAL RESIDENCY 2,MARYLAND INFRA,401201,"('19.369526199999999','72.786551799999998')",New Project,12/30/2022,,12/31/2026,Residential,4857.86,0.0,1204.64,02/26/2024,,,69.0,28.0,0.0,0.0,0.0,18.0,1.0,0.0,8.0,0.0,0.0,0.0
Palghar,P99000014701,MAHAVIR SHOPPING CENTRE,MAHAVIR BUILDERS & DEVELOPERS,401404,"('19.753893765480395','72.761381652424570')",New Project,12/30/2022,,12/30/2023,Others,4180.0,419.4,3722.0,10/31/2023,,,90.0,33.0,0.0,3.0,0.0,13.0,1.0,232.0,39.0,0.0,0.0,0.0
Palghar,P99000014529,ROYAL RESIDENCY,HIMANSHU SHYAM TENDULKAR,401603,"('19.921197598367364','73.235087375454670')",New Project,08/31/2020,,02/28/2022,Others,900.0,0.0,1325.41,10/11/2023,,,28.0,28.0,0.0,1.0,0.0,5.0,1.0,1.0,5.0,0.0,0.0,0.0
Palghar,P99000016683,FUTURE GALAXY,FUTURETECH BUILDERS PVT.LTD,401404,"('19.749187200000002','72.786551799999998')",New Project,06/30/2024,,,Others,13030.0,0.0,1168.86,05/26/2018,,,35.0,0.0,0.0,2.0,0.0,8.0,0.0,28.0,0.0,0.0,0.0,0.0
Palghar,P99000014269,Shumail Star Paradise,SHUMAIL STAR CONSTRUCTION,401203,"('19.416676100000000','72.798370500000004')",New Project,06/13/2024,,,Others,1830.0,0.0,1830.0,03/05/2024,,,48.0,0.0,0.0,4.0,0.0,13.0,24.0,48.0,0.0,0.0,0.0,0.0
Palghar,P99000014977,VRUNDAVAN HEIGHTS,PARESHKUMAR SEVANTILAL MODI,401404,"('19.676531499999999','72.745665500000001')",New Project,01/30/2024,,,Others,5780.6,0.0,4613.65,02/02/2022,,,95.0,27.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014293,Happinest Boisar Phase IV,Mahindra Lifespace Developers limited,401501,"('19.770408000000000','72.772178999999994')",New Project,11/30/2020,,,Residential,5473.47,1545.21,6448.39,01/10/2020,1.0,,170.0,79.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014295,Happinest Boisar Phase V CFC,Mahindra Lifespace Developers limited,401501,"('19.769707000000000','72.770071999999999')",New Project,11/30/2020,,,Commercial,3015.11,0.0,2209.7,12/07/2020,1.0,,25.0,20.0,0.0,1.0,0.0,2.0,0.0,35.0,0.0,0.0,0.0,0.0
Palghar,P99000014510,V-AQUA VILLA AND APARTMENT,V LIFE SPACES AND INFRA DEVELOPERS PRIVATE LIMITED,401403,"('19.714012900000000','72.912096800000000')",New Project,12/30/2022,,,Residential,4032.0,0.0,4032.0,01/30/2019,,,37.0,0.0,0.0,7.0,0.0,16.0,0.0,38.0,0.0,0.0,0.0,0.0
Palghar,P99000014281,MAHALAXMI RESIDENCY,ARPITA REALTORS AND INFRA PRIVATE LIMITED,401209,"('19.432289999999998','72.823002000000003')",New Project,12/10/2018,,06/30/2023,Others,6200.0,0.0,1950.29,06/24/2021,,1.0,44.0,20.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014353,SAI REGENCY,SHREE GURUDATTA ENTERPRISES,401305,"('19.463699699999999','72.811666099999997')",On-Going Project,10/31/2018,03/31/2019,,Residential,730.35,0.0,730.35,07/09/2020,,,26.0,10.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0
Palghar,P99000014593,NIRLON SERENE,NIRLON HOUSING INDIA PVT LTD,401404,"('19.692481999999998','72.731290999999999')",New Project,10/31/2019,,10/31/2023,Others,1000.0,103.39,1195.73,02/01/2024,,,38.0,11.0,0.0,1.0,0.0,4.0,0.0,27.0,0.0,0.0,0.0,0.0
Palghar,P99000015275,OSWAL DREAM CITY PHASE 2,OSWAL REALTORS PRIVATE LIMITED,401404,"('19.679117000000002','72.762367999999995')",New Project,12/30/2028,,,Residential,17237.0,1030.0,12927.72,02/16/2024,,,256.0,33.0,0.0,12.0,0.0,57.0,11.0,54.0,11.0,0.0,0.0,0.0
Palghar,P99000014419,GODAI APARTMENT,BALWANT ATMARAM PATIL,401404,"('19.693558100000001','72.765518400000005')",New Project,03/30/2023,,,Residential,502.0,0.0,598.48,10/30/2023,,,13.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000014549,ELEGANCE,SHRUSHTI DEVELOPERS,401404,"('19.786715500000000','72.993296900000004')",New Project,12/30/2021,,,Residential,1240.0,124.0,1522.83,07/21/2022,,,28.0,26.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000014437,ABHI PARADISE,RAMVILASH  SINGH,401401,"('19.638119300000000','72.768822599999993')",New Project,12/31/2019,,12/31/2023,Others,1832.27,183.22,1832.27,01/21/2022,,,62.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014523,SHARDA TOWER - I,M/S. CHETANA REALTORS,401303,"('19.434428900000000','72.922432900000004')",New Project,12/30/2022,,,Residential,2780.0,278.0,2760.04,03/05/2022,,,83.0,20.0,0.0,1.0,0.0,8.0,1.0,0.0,23.0,0.0,0.0,0.0
Palghar,P99000014497,VRINDAVAN COMPLEX,KRISHNARAJ DEVELOPERS,401404,"('19.676531499999999','72.745665500000001')",New Project,06/30/2022,,06/30/2023,Others,3715.25,371.53,4623.61,02/15/2024,,,124.0,37.0,0.0,3.0,0.0,18.0,23.0,20.0,23.0,0.0,0.0,0.0
Palghar,P99000014643,GURUSTHAN,AJAY  WAINGANKAR,401208,"('19.374368000000000','72.862094999999997')",New Project,12/30/2021,,,Residential,2266.82,0.0,2266.82,01/30/2019,,,55.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000014504,SAUBHAGYA APARTMENT,MANDA PRAKASH PATIL,401404,"('19.693558100000001','72.765518400000005')",New Project,03/30/2023,,,Residential,603.0,0.0,718.52,07/12/2023,,,18.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000014450,SAMRUDDHI APARTMENT,NITANT SATISH PATIL,401404,"('19.693558100000001','72.765518400000005')",New Project,03/30/2023,,,Residential,405.45,0.0,482.19,12/08/2023,,,15.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000015696,SIDDHIVINAYAK,samruddhi realtor and construction,401402,"('19.659749900000001','72.733061399999997')",New Project,12/30/2022,,,Residential,500.0,0.0,599.83,03/07/2018,,,18.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
Palghar,P99000014659,HARSH APARTMENT,SAI SADGURU BUILDERS AND DEVELOPERS,401401,"('19.638119300000000','72.768822599999993')",On-Going Project,12/30/2020,12/30/2020,06/30/2022,Residential,590.94,590.94,590.94,12/07/2017,,,18.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0
Palghar,P99000014743,GANGA CO OP HSG LTD,VIVA RIUM BUILDERS & DEVELOPERS,401203,"('19.416676100000000','72.798370500000004')",New Project,12/31/2019,,12/30/2023,Residential,1299.08,0.0,1299.08,03/12/2024,,,128.0,89.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0
Palghar,P99000014602,SHREE BALAJI APARTMENT,SHREE BALAJI DEVELOPERS,401401,"('19.624327999999998','72.788383999999994')",New Project,12/30/2020,,06/24/2024,Residential,1266.47,1266.47,1266.47,12/22/2023,,,37.0,33.0,0.0,1.0,0.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0
Palghar,P99000014632,WOLLYWOOD PHASE II,NIRVANA LIFESTYLE VENTURES,421303,"('19.629249999999999','73.124724999999998')",New Project,12/30/2022,,12/30/2023,Residential,4466.0,8800.0,,03/21/2024,,1.0,25.0,0.0,0.0,25.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0
Palghar,P99000014566,RIDDHI SIDDHI APARTMENT,GAJANAN BUILDERS & DEVELOPERS,401401,"('19.626075000000000','72.799115000000000')",New Project,12/30/2020,,06/30/2024,Residential,937.89,937.89,937.89,02/03/2024,,,55.0,0.0,0.0,1.0,0.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0
Palghar,P99000014673,SPANISH VILLA,SHANTEE REALTY AND LIFE SPACE,401208,"('19.383514999999999','72.907246999999998')",New Project,06/30/2021,,12/30/2022,Residential,4963.64,2613.58,4964.07,09/25/2023,,2.0,101.0,68.0,0.0,13.0,0.0,38.0,101.0,6.0,101.0,0.0,0.0,0.0
Palghar,P99000014653,NITYA DARSHAN,Nemi Buildcon,400102,"('19.676531499999999','72.745665500000001')",New Project,03/31/2019,,,Residential,688.0,0.0,825.2,02/17/2023,,,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014724,Sai Darshan,Zenith Enterprises,401404,"('19.697280381971772','72.757933112905900')",New Project,06/30/2019,,,Residential,600.0,0.0,719.41,06/05/2019,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,13.0,0.0,0.0,0.0
Palghar,P99000015168,EKVIRA CONSTRUCTION,ekvira construction,401404,"('19.676531499999999','72.745665500000001')",New Project,12/30/2022,,12/21/2023,Residential,488.0,0.0,584.65,11/09/2023,,,14.0,0.0,0.0,1.0,0.0,5.0,1.0,7.0,1.0,0.0,0.0,0.0
Palghar,P99000014781,SAI SIDDHI,DHARMENDRA SINGH PARIHAR,401404,"('19.572718299999998','72.810035200000002')",New Project,07/18/2019,,10/31/2022,Residential,1301.4,0.0,0.0,04/14/2022,,,24.0,14.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014930,MUSKAAN APARTMENT,MUSKAAN REALTORS,401404,"('19.697454799999999','72.714149599999999')",New Project,04/17/2022,,04/01/2023,Residential,2506.5,1080.0,2506.5,04/26/2022,,,36.0,0.0,0.0,1.0,0.0,3.0,3.0,18.0,0.0,0.0,0.0,0.0
Palghar,P99000014796,Prutha Residency,M/s Aum Jivdani Associates,401103,"('19.875462800000001','72.754047299999996')",New Project,12/16/2021,,12/15/2024,Residential,1503.91,0.0,1508.25,10/03/2023,,,48.0,11.0,0.0,1.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0
Palghar,P99000017806,Mahavir Niwas B,RAJESH ENTERPRISES,401501,"('19.776695469609663','72.755979567342370')",New Project,12/30/2020,,,Residential,2033.04,203.3,1749.53,09/11/2021,,,43.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0
Palghar,P99000014864,CLASSIQUE,SHRUSHTI DEVELOPERS,401404,"('19.693558100000001','72.765518400000005')",New Project,12/30/2022,,,Residential,654.0,65.4,776.91,07/21/2022,,,16.0,15.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000015052,MINAKSHI APARTMENT,MINAKSHI ASSOCIATES,401401,"('19.638119300000000','72.768822599999993')",New Project,12/31/2019,,12/31/2023,Residential,590.94,59.0,590.94,08/24/2021,,,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000014936,LAKE VIEW HEIGHT,SAI BUILDCON,401208,"('19.387854999999998','72.857415000000003')",New Project,12/01/2022,,,Residential,1566.28,475.0,1352.06,08/24/2021,,,65.0,33.0,0.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
Palghar,P99000015075,MUKUNDA PARK,SURENDRAKUMAR HARISINGH SINGH,401404,"('19.756488900000001','72.758480000000006')",New Project,12/31/2019,,12/30/2025,Residential,1454.62,0.0,1454.62,05/06/2022,,,56.0,6.0,2.0,2.0,0.0,5.0,1.0,20.0,1.0,0.0,0.0,0.0
