district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Nashik,P51600023179,Tabeer Spaces,Tabeer Properties,422006,"('19.984482309916380','73.794772433304620')",New Project,12/30/2025,,,Others,1256.9,0.0,3945.89,02/18/2024,1.0,,58.0,24.0,1.0,1.0,0.0,9.0,1.0,28.0,34.0,0.0,0.0,0.0
Nashik,P51600023101,SHILPA ANANDVAN,Shilpa Estate,422007,,New Project,12/30/2024,,,Others,8000.0,707.2,14225.22,10/16/2023,,,332.0,0.0,0.0,12.0,0.0,94.0,12.0,37.0,0.0,0.0,0.0,0.0
Nashik,P51600023428,MOHANLEELA RESIDENCY,HARSHAL KANTILAL CHHAJED,423203,,New Project,08/28/2022,,,Residential,629.99,0.0,844.34,12/06/2019,,,32.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023928,DURVANKUR APARTMENT,RASHMI NARENDRA JADHAV,422009,,New Project,11/18/2022,,,Residential,321.94,0.0,429.18,01/13/2020,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600023558,LAMBODAR SHILP,PRAHLAD RAMAN  CHAUDHARI,422001,,New Project,06/15/2023,,,Others,800.75,800.75,1437.61,03/05/2022,,,28.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,15.0,0.0,0.0,0.0
Nashik,P51600023280,ROYAL RESIDENCY PROJECT,SADGURU ASSOCIATES,422003,"('20.027855118239010','73.852607204818700')",New Project,12/30/2028,,,Residential,1620.66,0.0,4179.0,12/06/2023,,,55.0,50.0,0.0,2.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,0.0
Nashik,P51600023448,Malpani Arcade,HEMANT VISHWANATH MALPANI,422002,"('19.991477148978483','73.778834386968580')",New Project,06/30/2024,,,Commercial,797.0,0.0,1543.4,02/13/2023,,,27.0,6.0,1.0,1.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0
Nashik,P51600023600,SAI SHRUSHTI APARTMENT,SUDHAKAR GARBAD MAHAJAN,422007,"('20.011973240022535','73.711909248733490')",New Project,10/30/2023,,,Residential,393.02,0.0,587.88,12/29/2021,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600023287,LAMBODAR HEIGHTS CO OP HSG SOC LTD,LAMBODAR HIGHTS CO OP HSG SOC LTD,422009,,New Project,03/30/2024,,,Residential,461.5,0.0,869.7,04/06/2023,,,24.0,24.0,0.0,1.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0
Nashik,P51600023562,AMBIKA HEIGHTS,ASHOKBHAI BATUKBHAI ADROJA,422008,,New Project,03/30/2027,,,Residential,665.2,0.0,1663.0,11/23/2023,,,35.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023390,CHANDRAMA HEIGHTS,BABANRAO DAGU JADHAV,422010,"('19.982891790747264','73.748741342926000')",New Project,12/30/2022,,,Residential,328.5,0.0,454.44,03/31/2022,,,12.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0
Nashik,P51600023500,S K EMPIRE,MAP INFRA,422002,,New Project,12/30/2025,,,Commercial,1345.81,0.0,5340.41,11/06/2023,,,60.0,30.0,2.0,1.0,0.0,9.0,0.0,17.0,46.0,0.0,0.0,0.0
Nashik,P51600023649,RIALTO,JSM ENTERPRISES,422013,,New Project,06/30/2024,,,Commercial,3625.0,0.0,7390.0,07/15/2023,,,112.0,31.0,3.0,3.0,0.0,18.0,3.0,37.0,61.0,0.0,0.0,0.0
Nashik,P51600023274,SHRADDHA HEIGHTS CO OP HSG SOC LTD,SHRADHA HIGHTS CO OP HSG SOC LTD,422010,,New Project,03/30/2024,,,Residential,544.0,0.0,860.68,11/23/2022,,,16.0,16.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023289,SAI PRASAD APARTMENT,K M CONSTRUCTION,422007,"('19.989768180736764','73.710611059570280')",New Project,10/30/2023,,,Residential,532.5,0.0,734.27,11/28/2019,,,18.0,0.0,0.0,2.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0
Nashik,P51600023210,NAVSHYA HEIGHTS,ASHOKBHAI BATUKBHAI ADROJA HUF,422008,,New Project,03/30/2027,,,Residential,757.68,0.0,1384.07,11/21/2022,,,49.0,27.0,0.0,1.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0
Nashik,P51600023290,NARAYAN HEIGHTS CO OP HSG SOC LTD,NARAYAN HEIGHTS CO OP HSG SOC LTD,422009,,New Project,03/30/2027,,,Residential,907.69,0.0,1633.77,11/23/2023,,,48.0,27.0,0.0,1.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0
Nashik,P51600024505,SAI SHIVAM APARTMENT,KUNAL CONSTRCTION,422007,"('19.990000077219760','73.712134554290740')",New Project,10/30/2023,,,Residential,373.73,0.0,518.73,02/15/2020,,,9.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600023267,GAJANAN HEIGHTS CO OP HSG SOC LTD,GAJANAN HIGHTS CO OP HSG SOC LTD,422010,,New Project,03/30/2024,,,Residential,554.18,0.0,1013.25,11/22/2022,,,24.0,24.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023275,BADRINATH HEIGHT CO OP HSG SOC,BADRINATH HIGHTS CO OP HSG SOC LTD,422009,,New Project,03/30/2024,,,Residential,356.88,0.0,490.11,02/26/2022,,,12.0,12.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023233,SHYAM ANMOL,JAIDEEP VINODRAI TANK,422003,"('20.864300000000000','74.934899999999970')",New Project,12/01/2023,,,Residential,611.47,0.0,938.53,11/28/2019,,,25.0,0.0,0.0,1.0,0.0,5.0,0.0,3.0,6.0,0.0,0.0,0.0
Nashik,P51600024322,PRATHAM APPARTMENT,VAASTU NIRMAN BUILDCON,422010,,New Project,12/30/2022,,,Others,889.33,0.0,977.72,03/12/2022,,,21.0,21.0,0.0,1.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0
Nashik,P51600023750,SHYAM SWASTIK,MADHUBHAI VITTHALBHAI VAGHELA,422003,"('20.864300000000000','74.934899999999970')",New Project,06/01/2023,,,Residential,845.59,0.0,1441.7,12/20/2019,,,28.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0
Nashik,P51600023506,OAK WOODS,S.V.ENTERPRISES,422401,"('19.902536900000000','73.833001600000000')",New Project,11/01/2024,,,Others,3800.0,380.0,3549.08,10/12/2023,1.0,,52.0,43.0,0.0,3.0,0.0,12.0,3.0,19.0,45.0,0.0,0.0,0.0
Nashik,P51600023449,DURVANKAR HEIGHTS,JAY AMRUTBHAI SANGHANI,422101,,New Project,09/30/2023,,,Residential,768.54,0.0,1403.56,04/04/2023,,,30.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023937,Dhanashree Empire,Dhanshree Empire,422013,,New Project,10/30/2023,,,Others,981.63,0.0,1873.53,01/13/2020,,,28.0,0.0,1.0,1.0,0.0,4.0,1.0,5.0,158.0,0.0,0.0,0.0
Nashik,P51600023610,SHREE KALIKA PLAZA,DEEPAK INFRA AND HOMES PRIVATE LIMITED KALYANJI CHANDE,422001,,New Project,12/30/2026,,,Commercial,6347.07,0.0,28792.2,02/05/2024,,,306.0,57.0,1.0,1.0,0.0,12.0,0.0,442.0,668.0,0.0,0.0,0.0
Nashik,P51600023370,VIDA 56,Ananapurna Enterprises Partnership Firm & Other One,422005,,New Project,12/07/2025,,,Residential,2534.5,0.0,8110.4,02/14/2024,,,26.0,0.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600025419,SADASHIV LEELA APARTMENT,AMIT ASHOK KHANDE,422009,"('19.977762849656123','73.761471874868790')",New Project,06/30/2024,,,Residential,1579.12,0.0,2975.83,03/08/2022,,,55.0,23.0,0.0,2.0,0.0,11.0,1.0,0.0,48.0,0.0,0.0,0.0
Nashik,P51600023425,TOWN SQUARE,TANU REALITY LLP,422002,"('20.864300000000000','74.934899999999970')",New Project,11/30/2020,,,Commercial,2251.75,0.0,3602.76,12/03/2021,,,35.0,32.0,0.0,2.0,0.0,7.0,0.0,120.0,0.0,0.0,0.0,0.0
Nashik,P51600023213,PRATHAMESH PARK,DSP FORTUNE BUILDTECH,422007,,New Project,12/30/2024,,,Others,3151.0,0.0,6594.96,09/29/2023,,,133.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023276,RICHMOND HEIGHTS B,NIMANTRAN HORTICULTURE PVT LTD,422010,,New Project,12/07/2024,,,Residential,599.98,0.0,1026.72,02/18/2023,,,20.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023375,SHAH AND KASAR'S LAXMI PARK PHASE I,SHAH AND KASAR BUILDERS,422402,,New Project,12/30/2025,,,Residential,7620.0,848.0,3810.0,01/20/2024,,,82.0,74.0,0.0,9.0,0.0,27.0,9.0,18.0,54.0,0.0,0.0,0.0
Nashik,P51600023384,SINNAR CITY CENTER,DEEPAK INFRA AND HOMES PRIVATE LIMITED KALYANJI CHANDE,422103,,New Project,12/30/2024,,,Commercial,3999.0,257.0,3837.0,02/05/2024,,,116.0,27.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023231,KRISHNA PRANIT APARTMENT,BODKE BUILDCON,422004,"('20.047737008479746','73.809192280564870')",New Project,11/20/2025,,,Others,3131.86,0.0,9325.99,04/14/2022,,,134.0,28.0,1.0,1.0,0.0,15.0,1.0,0.0,66.0,0.0,0.0,0.0
Nashik,P51600023632,SHRI DATTAMURLI APT,SHREE SAGAR ASSOCIATES,422003,,New Project,10/30/2022,,,Residential,463.0,0.0,589.6,12/19/2019,,,16.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,41.0,0.0,0.0,0.0
Nashik,P51600023697,SADASHIV SIDDHI APARTMENT,SHREEVED BUILDERS AND DEVELOPERS,422003,,New Project,12/30/2024,,,Others,510.0,0.0,858.93,01/21/2023,,,24.0,21.0,0.0,1.0,0.0,7.0,1.0,6.0,5.0,0.0,0.0,0.0
Nashik,P51600023278,SAI NAKSHATRA APARTMENT,Dilip Veljibhai Patel,422222,"('20.864300000000000','74.934899999999970')",New Project,12/01/2022,,,Residential,544.42,0.0,878.03,05/31/2022,,,20.0,20.0,0.0,1.0,0.0,5.0,1.0,0.0,15.0,0.0,0.0,0.0
Nashik,P51600023569,Shree Enclave,Chandrakant Gulabsingh Patil,422013,,New Project,12/30/2024,,,Residential,1011.57,0.0,1644.84,12/30/2023,,,32.0,20.0,0.0,1.0,0.0,5.0,0.0,0.0,158.0,0.0,0.0,0.0
Nashik,P51600023754,Madhav Residency,Santosh Ramdas Kapse,422006,,New Project,12/05/2025,,,Mixed (Plots & Buildings),503.2,0.0,859.98,11/26/2020,,,20.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600023827,SAMARTH HEIGHTS,SHRINATH DEVELOPERS,422009,,New Project,12/30/2025,,,Residential,929.4,0.0,1624.84,10/18/2022,,,28.0,13.0,0.0,1.0,0.0,8.0,0.0,73.0,0.0,0.0,0.0,0.0
Nashik,P51600023472,SHYAM GLORIA A B C D,SHYAM BUILDCON,422006,"('20.864300000000000','74.934899999999970')",New Project,06/05/2024,,,Residential,2995.2,384.0,6666.44,12/27/2021,,,126.0,93.0,1.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600024270,KRISHNA KRUPA APARTMENT,SHRI BALAJEE BUILDERS AND DEVELOPERS,422013,,New Project,12/30/2022,,,Residential,494.0,0.0,677.88,02/21/2023,,2.0,11.0,8.0,0.0,1.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0
Nashik,P51600023566,SHREERAM APPARTMENT A AND B WING,SUNIL BHAUSING PAWAR,422008,,New Project,12/30/2022,,12/31/2023,Residential,702.85,0.0,1679.62,12/26/2022,,,27.0,20.0,0.0,2.0,0.0,11.0,1.0,0.0,6.0,0.0,0.0,0.0
Nashik,P51600023510,SAMRUDDHI PARK,Anandraj Infrastructure LLP,422003,,New Project,12/30/2024,,,Residential,3788.79,0.0,8422.09,02/20/2024,,,164.0,144.0,6.0,6.0,1.0,40.0,0.0,31.0,130.0,0.0,0.0,0.0
Nashik,P51600025003,MAPLE WOODS,SHASHIKANT NARAYAN YEOLA,422009,,New Project,09/01/2023,,,Residential,542.93,0.0,1009.62,02/21/2023,,,13.0,7.0,0.0,1.0,0.0,8.0,0.0,7.0,7.0,0.0,0.0,0.0
Nashik,P51600023513,SHRI SIDDHIVINAYAK HEIGHTS,Shri Ganesh Construction,422012,"('20.864300000000000','74.934899999999970')",New Project,12/30/2022,,,Residential,360.0,0.0,567.07,10/05/2021,,,15.0,15.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0
Nashik,P51600023767,ABH SAMRUDDHI,TANU REALITY LLP,422003,"('20.020047589550170','73.786791250817940')",New Project,06/30/2022,,,Commercial,741.1,0.0,1216.66,02/15/2022,,,29.0,11.0,1.0,1.0,0.0,7.0,0.0,37.0,23.0,0.0,0.0,0.0
Nashik,P51600023575,BUSINESS GALAXY,POONAM BUILDERS,422001,,New Project,12/30/2028,,,Commercial,1789.75,0.0,3875.26,09/07/2023,,,64.0,6.0,4.0,2.0,0.0,10.0,0.0,0.0,69.0,0.0,0.0,0.0
Nashik,P51600023541,VIVEK PARK,PRATHAMESH VIVEK GANGURDE,422003,,New Project,12/30/2023,,,Residential,407.89,0.0,678.08,08/13/2021,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Nashik,P51600023544,Manohar Arcade,Thakkers Developers Ltd,422008,,New Project,06/30/2023,,,Commercial,3152.0,0.0,4831.75,04/28/2023,,,64.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023934,SEJAL VIHAR,Nitin Laxman Jadhav,422003,"('20.036654731883175','73.795846297645540')",New Project,12/30/2023,,,Residential,953.53,0.0,1664.58,04/04/2023,,,24.0,14.0,0.0,1.0,0.0,5.0,1.0,0.0,36.0,0.0,0.0,0.0
Nashik,P51600023703,ANANTA ARCADE,PUSHKAR BUILDERS AND DEVELOPERS,422010,,New Project,12/30/2025,,,Commercial,2180.62,0.0,5175.97,03/20/2024,,,148.0,0.0,1.0,1.0,0.0,9.0,0.0,46.0,32.0,0.0,0.0,0.0
Nashik,P51600023711,SAI EMPIRE,SHRI SAI BUILDCON,422003,,New Project,12/30/2023,,,Residential,470.96,0.0,730.72,12/07/2022,,,16.0,16.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,0.0,0.0,0.0
Nashik,P51600023574,SHIVALIK SANSKRUTI,SHIVALIK REALTY,422010,,New Project,12/30/2025,,,Others,1226.0,0.0,3018.17,02/28/2024,,,60.0,0.0,0.0,1.0,0.0,8.0,1.0,26.0,24.0,0.0,0.0,0.0
Nashik,P51600023542,MORYA RESIDENCY,KASHINATH ATMARAM BAVISKAR,422009,"('20.031513000000000','73.833202000000000')",New Project,11/22/2024,,,Residential,615.07,0.0,1038.43,12/17/2019,,,20.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023619,BUSINESS CAPITAL,RAM CONSTRUCTIONS,422009,"('20.864300000000000','74.934899999999970')",New Project,09/30/2025,,,Commercial,492.18,0.0,669.0,04/19/2023,,,24.0,12.0,0.0,1.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0
Nashik,P51600024693,SWAMI HEIGHT,OM DEVELOPERS,422003,,New Project,12/01/2025,,,Others,1507.3,0.0,3021.8,03/29/2023,,,48.0,37.0,0.0,0.0,0.0,8.0,1.0,39.0,188.0,0.0,0.0,0.0
Nashik,P51600023659,SHREE GAJANAN APARTMENT,RAJESHBHAI GORDHANBHAI MAKWANA,422009,,New Project,12/30/2025,,,Residential,451.86,0.0,451.86,04/11/2023,,,11.0,11.0,0.0,1.0,0.0,5.0,0.0,22.0,4.0,0.0,0.0,0.0
Nashik,P51600023651,NOORI HEIGHT,FAROOQUE KHAN SHAMSHER KHAN PATHAN,422010,"('19.961605344617770','73.729236318969700')",New Project,12/30/2024,,,Others,735.95,0.0,1317.98,02/10/2023,,,37.0,27.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600023706,Headquarters,Mrs Gauri Abhishek Thakker Mr Deepak Bhagwandas Motwani and Gaurav Developers Pvt Ltd,422009,,New Project,12/30/2028,,,Commercial,2810.0,0.0,8079.59,02/14/2024,,,194.0,61.0,2.0,1.0,0.0,15.0,0.0,0.0,205.0,0.0,0.0,0.0
Nashik,P51600023717,CENTRAL PAARK,BHAVIK AND KHETWANI VENTURES LLP,422008,,New Project,10/30/2025,,,Residential,13100.0,1310.37,12914.83,02/07/2024,,,672.0,91.0,0.0,3.0,3.0,56.0,3.0,243.0,386.0,0.0,0.0,0.0
Nashik,P51600023716,ISHWAR PRATISHTA II,Tarun Shankar Samnani,422011,,New Project,12/30/2023,,,Residential,967.0,0.0,2023.76,05/11/2023,,,25.0,24.0,1.0,1.0,0.0,5.0,1.0,0.0,31.0,0.0,0.0,0.0
Nashik,P51600023722,PLATINUM TOWERS A WING,NISAR AHMED MOHARRAM ALI KHAN,422006,,New Project,12/30/2024,,,Others,1039.06,0.0,2622.58,04/19/2022,,,34.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,23.0,0.0,0.0,0.0
Nashik,P51600023660,C SQUARE COMPLEX,UJWALA CHANDRAKANT KAPSE,422003,"('20.039517272011228','73.804402544403050')",New Project,12/30/2023,,,Commercial,501.87,0.0,647.05,12/30/2022,,,8.0,0.0,0.0,1.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0
Nashik,P51600023723,PLATINUM TOWERS B WING,ELITE CONSTRUCTIONS,422006,,New Project,12/30/2024,,,Others,1125.94,0.0,2722.58,11/16/2022,,,36.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,23.0,0.0,0.0,0.0
Nashik,P51600023817,AVANEESH,SUYASH DEVELOPERS,422011,,New Project,12/20/2023,,,Others,924.82,0.0,2100.56,02/05/2024,,,29.0,13.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023764,DARPAN DELIGHT,DILIP KARBHARI BHAMARE,422003,,New Project,12/30/2023,,,Residential,975.52,0.0,1920.43,08/11/2022,,,42.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0
Nashik,P51600023849,SHREE MAHALAXMI PRIDE,GORAKSHANATH DEVELOPERS PRIVATE LIMITED,422010,"('19.966536000000000','73.747832000000000')",New Project,12/16/2022,,,Residential,659.33,659.33,1147.97,02/24/2024,,,24.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023766,ANANDVANN PHASE II,ANAND  KHATTAR,422403,,New Project,12/30/2024,,,Residential,8470.0,0.0,5217.9,11/17/2023,,,265.0,10.0,0.0,4.0,0.0,20.0,4.0,0.0,6.0,0.0,0.0,0.0
Nashik,P51600023792,SHRI GANESH ROW HOUSES,DHANESH NARAYAN SARODE,422007,,New Project,12/30/2023,,,Residential,850.75,0.0,434.18,06/21/2021,,,12.0,12.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0
Nashik,P51600024431,MADHUR COMPLEX,MADHUR HOMES,422010,,New Project,03/30/2024,,03/31/2026,Others,938.0,0.0,1859.24,01/04/2024,,,89.0,20.0,1.0,1.0,0.0,6.0,0.0,0.0,22.0,0.0,0.0,0.0
Nashik,P51600024457,PRAYAG PRIDE,PRAYAG BUILDCON,422004,,New Project,03/30/2026,,,Others,1120.0,0.0,1792.0,11/12/2023,,,47.0,26.0,0.0,2.0,0.0,10.0,2.0,12.0,18.0,0.0,0.0,0.0
Nashik,P51600025702,SAI VANDAN APARTMENT,OM SAI BUILDERS AND DEVELOPERS,422004,,New Project,06/30/2023,,,Residential,408.5,0.0,550.03,03/06/2024,,,13.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0
Nashik,P51600024651,SHRIJEE RESIDENCY,Valjibhai Mohanbhai Makwana,422003,"('20.024367717486340','73.833546885227180')",New Project,12/30/2025,,,Residential,675.0,0.0,1316.34,08/01/2021,,,24.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,9.0,0.0,0.0,0.0
Nashik,P51600023806,GEMINI HEIGHTS III APARTMENT,VIKAS SHRIDATTA GEMINI,422010,"('19.949140701023122','73.766465380096400')",New Project,12/30/2024,,,Others,1541.25,0.0,2149.51,03/20/2024,,,47.0,33.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600023976,SHRIDATTADARSHAN APARTMENT,SAHYADRI BUILDCON,422010,"('19.949831526214540','73.760489418411230')",New Project,12/30/2023,,,Others,631.3,0.0,973.82,08/16/2022,,,25.0,24.0,0.0,1.0,0.0,5.0,1.0,0.0,34.0,0.0,0.0,0.0
Nashik,P51600023870,DEACON RESIDENCY,DEACON HOMES,422011,"('19.959669153898830','73.773031427764860')",New Project,06/30/2023,,,Others,1209.3,0.0,2185.06,07/01/2023,,,34.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600023843,DATTATRAY PARK,ABHISHEK BUILDERS AND DEVELOPERS,422209,,New Project,12/30/2026,,,Residential,529.0,0.0,575.54,03/13/2023,,,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023859,GAURI SAKSHI APARTMENT,NANDAN DEVLOPERS,422012,"('20.009032497092330','73.705511837017870')",New Project,10/30/2024,,,Residential,559.65,0.0,806.37,07/31/2023,,,26.0,2.0,0.0,2.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0
Nashik,P51600023805,SAIRAJ APARTMENT,JIDNYASA REALTORS,422103,,New Project,06/24/2022,,,Others,427.5,0.0,506.83,12/31/2019,,,18.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Nashik,P51600023994,Anandvan Housing Complex,Ravi Mahajan Buildcon LLP,422011,"('19.992389599354560','73.806430294418320')",New Project,12/30/2027,,,Others,7710.92,929.0,11715.49,03/04/2024,,,291.0,119.0,1.0,1.0,0.0,14.0,1.0,79.0,214.0,0.0,0.0,0.0
Nashik,P51600023855,ACE RESIDENCES,GOOD LIFE PROPERTIES,422009,,New Project,01/29/2023,,,Others,803.0,0.0,1578.32,03/30/2023,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600025058,TREELAND PHASE - 1,ABH DEVELOPERS PRIVATE LIMITED,422025,"('20.019380059740836','73.731732474827600')",New Project,04/30/2024,,,Residential,27419.93,2492.73,55148.58,03/19/2024,,,462.0,229.0,6.0,6.0,12.0,132.0,6.0,98.0,868.0,0.0,0.0,0.0
Nashik,P51600024064,SHREE GANESH KRUPA,SHREE GAJANAN BUILDERS AND REALTORS,422010,"('20.864300000000000','74.934899999999970')",New Project,03/30/2022,,,Residential,300.0,0.0,405.52,03/23/2021,,,12.0,10.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600023955,BHABAD TOWERS,SHARAD FAKIRA BHABAD,422003,,New Project,12/11/2024,,,Residential,892.5,100.0,1535.71,02/15/2023,,,38.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600024788,RAZA HEIGHTS,NAZRULLAH NAIMUDDIN ANSARI,422010,,New Project,12/30/2024,,,Others,1002.42,1002.42,1756.18,02/02/2024,,,48.0,34.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600024734,Madhav Niwas,Kapse Developers,422101,,New Project,01/05/2026,,,Mixed (Plots & Buildings),804.11,0.0,1490.68,09/02/2021,,,37.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600023983,Laxmi Vihar,Laxmi Associates,422005,,New Project,12/30/2024,,,Commercial,1156.07,0.0,2598.54,06/02/2023,,,33.0,0.0,1.0,1.0,0.0,8.0,1.0,36.0,0.0,0.0,0.0,0.0
Nashik,P51600023968,CONSTRUCTION OF 12 TS LIG AND 12 TS MIG AT S NO 212 P AT MHASRUL NASHIK,NASHIK HOUSING AND AREA DEVELOPMENT BOARD,422004,"('20.021040000000000','73.483120000000000')",New Project,09/30/2024,,,Residential,658.5,0.0,1297.25,01/13/2023,,,24.0,0.0,0.0,1.0,0.0,7.0,1.0,12.0,1.0,0.0,0.0,0.0
Nashik,P51600024138,RUTURANG PRIDE,Maitri Builders & Developers,422004,,New Project,06/30/2022,,,Residential,585.84,0.0,820.14,01/17/2020,,,17.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600023969,LAXMI VIMAL PRIDE,Roopa Sandip Londhe,422013,"('19.964560006524763','73.775906755828830')",New Project,12/30/2023,,,Residential,519.0,0.0,518.17,02/21/2023,,,11.0,8.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600024000,BUSINESS PLUS,MANGO ESTTATE,422001,,New Project,09/30/2025,,,Commercial,6050.0,527.8,12786.3,01/24/2024,,,181.0,69.0,1.0,1.0,1.0,7.0,1.0,16.0,183.0,0.0,0.0,0.0
Nashik,P51600024061,RENUKA HEIGHTS APARTMENT,RENUKA BUILDERS AND DEVELOPERS,422003,,New Project,12/30/2023,,,Residential,745.0,0.0,1502.26,12/11/2021,,,28.0,0.0,0.0,1.0,0.0,8.0,1.0,17.0,14.0,0.0,0.0,0.0
Nashik,P51600024284,Vakratund Residency,laxmi Builders,422005,,New Project,01/09/2023,,,Others,456.94,0.0,702.83,08/03/2021,,,19.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600025502,VRAJ VILLA,SHREE INFRA PROJECT,422007,"('20.007458000000000','73.728886000000000')",New Project,06/30/2023,,,Residential,641.25,0.0,730.84,10/23/2022,,,9.0,4.0,0.0,1.0,0.0,2.0,1.0,9.0,1.0,0.0,0.0,0.0
Nashik,P51600024268,RIDDHI PARADISE,JITENDRA RAMESH PATIL & OTHERS (DIGVIJAY CONSTRUCTIONS AOP),422003,,New Project,12/30/2025,,,Others,805.0,0.0,1567.09,03/23/2023,,,39.0,16.0,0.0,1.0,0.0,6.0,1.0,3.0,13.0,0.0,0.0,0.0
