district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Raigarh,P52000011025,Vasant Paradise,Shri Vasant Developers,410201,"('18.919224900000000','73.327722300000005')",On-Going Project,12/31/2017,03/31/2018,,Residential,535.0,0.0,641.88,08/02/2021,,,19.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000011050,MONTAG GREENS,MONTAG INFRASTRUCTURE PRIVATE LIMITED,410201,"('18.996935000000000','73.413489000000000')",On-Going Project,03/01/2018,12/01/2018,06/29/2024,Residential,21900.0,1885.0,8895.44,02/06/2024,,1.0,154.0,54.0,0.0,18.0,0.0,63.0,6.0,42.0,40.0,0.0,0.0,0.0
Raigarh,P52000010185,TROPICANA VILLAS PHASE 1,Tropicana Leisure Hospitality Pvt.Ltd,402208,"('18.724475000000000','72.892040000000000')",On-Going Project,09/30/2019,09/30/2019,,Others,16080.0,0.0,3201.0,09/30/2021,,,15.0,14.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000010605,SAI YOG,CRIINFRA,402301,"('18.082020799999999','73.422441000000006')",On-Going Project,12/31/2022,12/30/2023,,Residential,4600.0,0.0,1561.7,04/07/2021,,,21.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000010984,SHREE MAHALAKSHMI PARK BUILDING NO 1,SHREE MAHALAXMI HOME MAKERS,410101,"('19.033628000000000','73.322976000000000')",New Project,05/31/2018,,,Residential,345.0,0.0,412.92,10/12/2018,,,16.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000010502,SAI DWARKA,CHETAN VISHNU UTEKAR,402301,"('18.082020799999999','73.422441000000006')",On-Going Project,12/31/2022,12/30/2023,,Others,1118.0,0.0,1561.78,08/01/2018,,,39.0,28.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000010717,KELJAI RESIDENCY,MATOSHRI BUILDER AND DEVELOPERS,402104,"('18.255595599999999','73.275061800000003')",On-Going Project,07/30/2025,01/31/2020,01/30/2026,Residential,1115.0,0.0,1115.0,04/27/2021,,,32.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000008481,KOTESHWARI HERITAGE,PDDEVELOPERS,402401,"('18.323963000000000','72.964098000000000')",On-Going Project,12/31/2018,12/31/2018,,Others,1020.0,0.0,1154.83,02/08/2020,,,25.0,10.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000011010,Rajesh Presidency,SAI SHRI HOME MAKERS,410206,"('18.983778000000000','73.024117000000000')",On-Going Project,03/31/2015,04/30/2018,,Others,2299.98,0.0,3444.41,12/27/2019,,,72.0,35.0,0.0,1.0,2.0,14.0,1.0,12.0,39.0,0.0,0.0,0.0
Raigarh,P52000010674,DEV KRUPA,DEV ENTERPRISES,410206,"('19.051135400000000','73.096601899999996')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,749.8,0.0,1112.0,02/06/2019,,2.0,42.0,11.0,0.0,1.0,0.0,8.0,1.0,17.0,13.0,0.0,0.0,0.0
Raigarh,P52000012343,Euphoria,MEGHNANI DEVELOPERS,410206,"('18.962497000000000','73.022310000000000')",On-Going Project,04/30/2023,04/30/2025,,Residential,1949.64,0.0,2924.43,01/19/2024,3.0,,84.0,0.0,0.0,1.0,1.0,13.0,1.0,20.0,34.0,0.0,0.0,0.0
Raigarh,P52000010152,YASH COMPLEX,YASH DEVELOPERS,402107,"('18.735793099999999','73.094692600000002')",On-Going Project,10/31/2017,12/31/2018,,Residential,316.0,0.0,377.43,02/04/2020,,,9.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000012742,VASTUSHILP,RAVINDRA GOPAL SANT,402104,"('18.244180000000000','73.275823000000000')",On-Going Project,08/15/2020,08/15/2023,,Residential,5186.0,984.0,4540.0,08/16/2017,,,93.0,6.0,0.0,4.0,0.0,23.0,4.0,53.0,4.0,0.0,0.0,0.0
Raigarh,P52000012113,ARISE ARCADE,ARISE DEVELOPERS,402116,"('18.432114000000000','73.125191000000000')",On-Going Project,12/31/2020,06/30/2021,03/31/2024,Residential,4400.0,440.0,4752.0,03/15/2023,,,116.0,44.0,0.0,2.0,0.0,16.0,2.0,0.0,8.0,0.0,0.0,0.0
Raigarh,P52000011839,GLORIOUS SHIVAM ONE,SENGHANI REALTY,410101,"('19.026045000000000','73.320526000000000')",New Project,12/30/2020,,12/31/2024,Others,1651.0,0.0,1981.08,07/15/2023,,,81.0,15.0,0.0,4.0,0.0,16.0,4.0,0.0,4.0,0.0,0.0,0.0
Raigarh,P52000012800,SUNSHINE PHASE II,MUBIN MOHAMMED IQBAL JUMANI,410201,"('18.915902899999999','73.343191000000004')",On-Going Project,03/31/2019,03/31/2019,,Residential,1342.0,0.0,1773.78,11/14/2019,,,36.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,1.0,0.0,0.0,0.0
Raigarh,P52000012807,SMART HEIGHTS,MUBIN MOHAMMED IQBAL JUMANI,410203,"('18.830552300000001','73.284644499999999')",On-Going Project,06/30/2018,06/30/2018,,Residential,415.0,0.0,757.04,11/14/2019,,,20.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0
Raigarh,P52000011715,Parijaat,Panorama Heights,410101,"('19.028346599999999','73.331077600000000')",New Project,06/30/2021,,06/30/2023,Residential,522.0,0.0,678.05,12/23/2023,,,25.0,4.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
Raigarh,P52000010484,MAHIR PLAZA,MAHIR BUILDERS AND DEVELOPERS,410208,"('19.038139000000001','73.059832999999998')",On-Going Project,12/31/2019,12/31/2019,03/30/2021,Others,549.91,0.0,1067.0,06/24/2021,,,27.0,8.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000010767,PARAMOUNT HEIGHT,MAHIR BUILDERS AND DEVELOPERS,410208,"('19.073759800000001','73.123158500000002')",On-Going Project,05/31/2020,11/30/2020,,Residential,495.0,0.0,1016.0,06/29/2021,,,21.0,16.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000013103,Vrindavan Arcade,SHREEJI ENTERPRISES,410101,"('19.028346599999999','73.331077600000000')",On-Going Project,12/31/2018,12/31/2018,,Residential,406.0,0.0,486.62,02/18/2021,,,16.0,5.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000010494,VARDHAMAN RESIDENCY I,GEETADEVI BIMLESHKUMAR JAIN,421503,"('19.105319999999999','73.332103000000004')",On-Going Project,12/31/2019,12/31/2019,12/31/2023,Residential,1419.66,0.0,1419.66,02/06/2024,,,42.0,42.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0
Raigarh,P52000011680,VARDHAMAN RESIDENCY II,GEETADEVI BIMLESHKUMAR JAIN,421503,"('19.105627999999999','73.332747999999995')",On-Going Project,12/31/2020,06/30/2021,06/30/2024,Residential,2737.17,368.0,2737.17,02/06/2024,,,81.0,80.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0
Raigarh,P52000011627,GAYATRI KRUPA,GAYATRI ENTERPRISES,410206,"('18.975094100000000','73.052334000000002')",On-Going Project,12/31/2018,12/31/2018,,Others,249.98,0.0,374.17,08/19/2017,,1.0,19.0,7.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
Raigarh,P52000011265,Sai Residency,Satguru Construction and Developers,420210,"('18.238242799999998','73.281695999999997')",On-Going Project,08/10/2016,08/30/2019,06/28/2023,Residential,1030.0,0.0,1131.06,03/05/2024,,,27.0,15.0,0.0,1.0,0.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0
Raigarh,P52000012855,HARI OM DARSHAN,HARI OM ENTERPRISE,400706,"('19.034464700000001','73.011009599999994')",On-Going Project,06/30/2018,06/30/2018,,Residential,299.86,0.0,449.79,01/02/2020,,,18.0,2.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0
Raigarh,P52000012646,HARI ANMOL,HARI OM ENTERPRISE,400706,"('19.034464700000001','73.011009599999994')",On-Going Project,06/30/2018,06/30/2018,,Residential,349.86,0.0,524.79,01/02/2020,,,24.0,15.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
Raigarh,P52000012709,HARI OM NIRMAL,HARI OM ENTERPRISE,400706,"('18.955929999999999','73.014780999999999')",On-Going Project,06/30/2018,06/30/2018,,Residential,499.8,499.8,749.7,01/02/2020,,,28.0,14.0,0.0,1.0,0.0,7.0,1.0,8.0,1.0,0.0,0.0,0.0
Raigarh,P52000014125,ASHLESHA,SHARAD MAHADEO SARAVADE,400707,"('18.882777000000001','72.987392400000005')",On-Going Project,02/07/2017,12/31/2017,,Residential,349.97,350.0,991.0,01/03/2020,,,20.0,18.0,0.0,1.0,0.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0
Raigarh,P52000012547,CITY GARDEN,CITY HOMES,410201,"('19.037167199999999','73.309704900000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,632.0,0.0,758.25,11/22/2019,,,24.0,13.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000012844,OM IMPERIA,SHREE SAMARTHYA BUILDERS & DEVELOPERS,410206,"('18.735793099999999','73.094692600000002')",On-Going Project,03/31/2018,03/31/2018,03/30/2022,Residential,352.0,0.0,422.4,10/15/2018,,,14.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000012795,The Serenes Villa No 4,Mahindra Lifespace Developers limited,402204,"('18.607673999999999','72.908574999999999')",New Project,12/30/2022,,,Residential,675.23,106.59,271.62,10/21/2020,,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000012867,The Serenes Villa No 7,Mahindra Lifespace Developers limited,402204,"('18.607308000000000','72.908088000000006')",New Project,12/30/2022,,,Residential,552.52,95.16,230.49,10/21/2020,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000012883,The Serenes Villa No 8,Mahindra Lifespace Developers limited,402202,"('18.607301000000000','72.908252000000005')",New Project,12/30/2022,,,Residential,572.11,106.59,271.62,10/21/2020,,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000012915,The Serenes Villa No 9,Mahindra Lifespace Developers limited,402204,"('18.607306000000001','72.908403000000007')",New Project,12/30/2022,,,Residential,686.51,106.59,271.62,10/21/2020,,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000013927,The Serenes Villa No 10,Mahindra Lifespace Developers limited,402204,"('18.607281000000000','72.908592999999996')",New Project,12/30/2022,,,Residential,562.61,106.59,271.62,10/21/2020,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000012524,The Serenes Villa No 11,Mahindra Lifespace Developers limited,402204,"('18.607189000000002','72.908994000000007')",New Project,12/30/2022,,,Residential,509.54,95.16,230.49,10/21/2020,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000012781,The Serenes Villa No 13,Mahindra Lifespace Developers limited,402204,"('18.607191000000000','72.909586000000004')",New Project,12/30/2022,,,Residential,575.91,106.59,271.62,10/03/2023,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000012548,The Serenes Villa No 14,Mahindra Lifespace Developers limited,402204,"('18.606746000000001','72.909565000000001')",New Project,12/30/2022,,,Residential,716.0,106.59,271.62,10/03/2023,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000012788,The Serenes Villa No 16,Mahindra Lifespace Developers limited,402204,"('18.606155999999999','72.909158000000005')",New Project,12/30/2022,,,Residential,535.84,106.59,271.62,10/21/2020,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000012537,The Serenes Villa No 17,Mahindra Lifespace Developers limited,402204,"('18.606159000000002','72.908968999999999')",New Project,12/30/2022,,,Residential,560.43,95.16,230.49,10/21/2020,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000011234,Welkin Star,WELKIN DEVELOPERS,410206,"('18.972189000000000','73.029647999999995')",On-Going Project,07/31/2017,12/31/2017,,Residential,299.99,0.0,449.0,11/05/2018,,,18.0,15.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000012706,HARI LEELA RESIDENCY,HARI LILA ENTERPRISES,410206,"('18.981043000000000','73.030906000000002')",On-Going Project,09/30/2020,03/30/2021,,Residential,1299.52,315.78,1949.28,02/19/2024,,,62.0,17.0,0.0,1.0,2.0,10.0,1.0,0.0,23.0,0.0,0.0,0.0
Raigarh,P52000011536,Ramrai Kunj,Santosh Ramchandra Karavkar,410208,"('19.073740999999998','73.102226000000002')",New Project,12/30/2022,,,Residential,799.8,0.0,1199.7,09/18/2020,,,42.0,16.0,0.0,1.0,0.0,8.0,1.0,0.0,14.0,0.0,0.0,0.0
Raigarh,P52000010748,MALUSARE RESIDENCY,SANDEEP ENTERPRISES,402304,"('18.438951100000001','73.116751399999998')",On-Going Project,04/09/2020,04/09/2020,04/09/2025,Residential,1213.06,0.0,1213.06,02/24/2024,,,32.0,6.0,0.0,1.0,0.0,5.0,1.0,0.0,32.0,0.0,0.0,0.0
Raigarh,P52000012545,OM CHALET,OM BUILDERS & DEVELOPERS,410206,"('18.973287700000000','73.109880599999997')",New Project,12/26/2018,,,Residential,150.0,0.0,221.88,09/28/2023,,,13.0,13.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0
Raigarh,P52000013208,SAI - AARAMBH,SAI SHRADDHA BUILDERS & DEVELOPERS,402107,"('18.735793099999999','73.094692600000002')",On-Going Project,10/31/2019,09/30/2020,11/30/2023,Residential,458.4,0.0,548.61,05/19/2022,,,12.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000013839,The Serenes Villa No 19,Mahindra Lifespace Developers limited,402204,"('18.606058000000001','72.908596000000003')",New Project,12/30/2022,,,Residential,703.39,106.59,230.49,10/21/2020,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000010719,SAVITRI PEARL,Mukesh BHOORMAL Jain,402201,"('18.655393799999999','72.867081900000002')",New Project,06/30/2021,,12/30/2022,Others,2001.0,0.0,2304.76,06/21/2022,,,90.0,65.0,1.0,1.0,0.0,4.0,12.0,24.0,0.0,0.0,0.0,0.0
Raigarh,P52000012522,The Serenes Villa No 20,Mahindra Lifespace Developers limited,402204,"('18.606076000000002','72.908422000000002')",New Project,12/30/2022,,,Residential,676.02,106.59,271.62,10/21/2020,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000010558,SIDDHI BELEZZA,SIDDHITAPASWI BUILDTECH,410210,"('19.072233000000001','73.077584000000002')",On-Going Project,12/01/2017,12/31/2017,,Residential,1055.6,0.0,1577.64,04/23/2018,1.0,,35.0,16.0,0.0,1.0,0.0,13.0,1.0,8.0,12.0,0.0,0.0,0.0
Raigarh,P52000012939,PARK PLAZA,F K CONSTRUCTION,410206,"('18.989400700000001','73.117516199999997')",On-Going Project,12/31/2019,12/30/2021,,Others,2835.3,0.0,5670.0,07/15/2021,,,171.0,28.0,16.0,0.0,0.0,36.0,0.0,25.0,0.0,0.0,0.0,0.0
Raigarh,P52000012819,The Serenes Villa No 21,Mahindra Lifespace Developers limited,402204,"('18.606121000000002','72.908257000000006')",New Project,12/30/2022,,,Residential,586.28,106.59,271.62,10/21/2020,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000012523,The Serenes Villa No 22,Mahindra Lifespace Developers limited,402204,"('18.605874000000000','72.909160999999997')",New Project,12/30/2022,,,Residential,714.09,95.16,230.49,10/21/2020,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000017563,The Serenes Villa No 47,Mahindra Lifespace Developers limited,402204,,New Project,12/30/2022,,,Residential,504.94,95.16,230.49,10/21/2020,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000017546,Space Gold Crest,Space India Builders & Developer,410101,,New Project,12/30/2020,,04/30/2022,Residential,1109.0,0.0,1325.62,05/03/2022,,,40.0,11.0,0.0,2.0,0.0,10.0,2.0,0.0,18.0,0.0,0.0,0.0
Raigarh,P52000013577,SATYAM CO-OP HOUSING SOCIETY LTD,VASTU INFRA,410218,"('19.031831400000002','73.105454399999999')",New Project,08/20/2023,,,Others,1196.98,0.0,1794.79,09/28/2017,,,58.0,24.0,0.0,1.0,0.0,8.0,0.0,5.0,16.0,0.0,0.0,0.0
Raigarh,P52000013196,STAR HOMES,STAR HEIGHT BUILDERS LLP,410206,"('18.884734099999999','72.962296499999994')",On-Going Project,12/31/2018,12/31/2018,,Residential,499.57,0.0,748.35,03/03/2020,,1.0,29.0,13.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0
Raigarh,P52000013000,UNIMONT SAPPHIRE,RSM INFRA,410206,"('18.970983000000000','73.026138000000003')",New Project,06/30/2021,,09/30/2022,Others,1199.5,0.0,1780.78,11/19/2022,,,49.0,45.0,0.0,1.0,1.0,13.0,1.0,3.0,41.0,0.0,0.0,0.0
Raigarh,P52000010729,ROYAL RESIDENCY,SANJAY HARISCHANDRA MORE,402301,"('18.081804999999999','73.423188999999994')",New Project,12/31/2019,,,Residential,1132.0,0.0,1068.4,06/30/2020,,,28.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000013150,Jai Mata Di Complex,JMD Ventures Group,410206,"('19.053107900000001','73.179212500000006')",New Project,08/30/2019,,06/30/2024,Residential,2170.0,0.0,1328.46,07/31/2021,,,36.0,4.0,0.0,2.0,0.0,8.0,2.0,0.0,11.0,0.0,0.0,0.0
Raigarh,P52000011962,SAVITRI NIWAS,RAMESH GULAB TUPE,410206,"('18.991487400000000','73.089224500000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,169.92,169.92,254.88,09/30/2019,,,12.0,5.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
Raigarh,P52000012954,SIMRAN COMPLEX,F & R DEVELOPERS,402301,"('18.082020799999999','73.422441000000006')",On-Going Project,12/31/2018,12/31/2018,,Residential,471.8,0.0,707.69,09/27/2022,,,10.0,10.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000013046,VAKRATUNDA RESIDENCY,S CUBE BUILDCON,410206,"('18.980893999999999','73.127555000000001')",On-Going Project,07/31/2018,07/31/2018,,Residential,199.9,25.0,297.23,10/18/2020,,,13.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0
Raigarh,P52000013131,Ameya Arcade,Pushpam Infrastructure Developers,410206,"('18.975094100000000','73.052334000000002')",On-Going Project,08/31/2019,12/31/2019,12/31/2024,Residential,1349.59,0.0,2024.25,07/04/2023,,,54.0,18.0,0.0,1.0,1.0,12.0,16.0,12.0,16.0,0.0,0.0,0.0
Raigarh,P52000012945,River Residency,Concept Realtors,410203,"('18.805862999999999','73.333547999999993')",On-Going Project,06/30/2017,04/30/2020,12/31/2024,Residential,1609.6,0.0,2253.2,03/15/2024,,,56.0,23.0,3.0,1.0,0.0,6.0,1.0,0.0,55.0,0.0,0.0,0.0
Raigarh,P52000014016,CHALAT GROUP BUILDERS AND DEVELOPERS,SUVARNA SHAJI CHALAT,410206,"('18.990669799999999','73.109652100000005')",New Project,10/31/2019,,,Residential,259.87,2.92,389.8,01/18/2024,,,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0
Raigarh,P52000012790,GOVIND CHHAYA,EURO REALITY,410206,"('19.051135400000000','73.096601899999996')",On-Going Project,09/30/2017,09/30/2018,,Others,450.0,0.0,1173.0,01/08/2020,,,24.0,22.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0
Raigarh,P52000011918,RICHFIELDS PHASE 2,HV REALTY,410201,"('19.003979000000001','73.518969999999996')",New Project,12/30/2023,,,Plots,10577.0,106.0,0.0,03/06/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10577.0,0.0
Raigarh,P52000010739,Swapnpurti Residency,Shankar Balu Khopade,410201,"('18.963498399999999','73.345816299999996')",On-Going Project,12/25/2020,12/12/2022,12/31/2027,Residential,2271.0,0.0,2196.0,03/09/2024,,,88.0,71.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000013243,KRISHNA VALLEY - PHASE 2,PRISHTI VENTURE PRIVATE LIMITED,410202,"('18.792504999999998','73.354085999999995')",New Project,02/01/2023,,,Residential,3370.0,0.0,4790.78,09/29/2023,,,119.0,14.0,0.0,1.0,0.0,12.0,1.0,311.0,50.0,0.0,0.0,0.0
Raigarh,P52000012831,Omkar Apartments,Durvankur Developers,400707,"('18.979199000000001','73.025330999999994')",On-Going Project,12/31/2017,07/31/2018,,Residential,399.76,0.0,599.25,08/06/2018,,,22.0,6.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
Raigarh,P52000013005,SIDDHIVINAYAK RESIDENCY,SUNIL RAGHUNATH VIDHATE,402107,"('18.735793099999999','73.094692600000002')",On-Going Project,05/31/2018,05/31/2018,02/28/2019,Residential,1199.8,0.0,1323.44,02/08/2019,,,28.0,12.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000013234,MARBLE ARCH,SHINING SUN CONSTRUCTIONS,410209,"('19.075444999999998','73.093917000000005')",On-Going Project,03/01/2018,03/01/2018,,Others,2082.36,0.0,3119.26,03/01/2022,,2.0,110.0,95.0,0.0,1.0,1.0,15.0,1.0,12.0,29.0,0.0,0.0,0.0
Raigarh,P52000012544,MOHAN RESIDENCY,SAIRAJ ENTERPRISES,410216,"('18.958995000000002','73.188061800000000')",New Project,12/30/2022,,,Residential,499.8,0.0,746.39,12/16/2023,,,28.0,25.0,0.0,1.0,0.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0
Raigarh,P52000012985,Acons Oriana,Akshay  Gulati,402201,"('18.667393000000001','72.886802000000003')",New Project,12/12/2019,,,Residential,289.0,0.0,288.55,06/24/2022,,,9.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000013403,GURUDUTT RESIDENCY,GURUDUTT REALTY,402107,"('18.735793099999999','73.094692600000002')",New Project,12/31/2019,,12/30/2021,Residential,760.0,0.0,760.0,06/30/2021,,,31.0,28.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0
Raigarh,P52000013074,DHARIYA CORNER,ANKIT ARVIND DHARIYA,402301,"('18.809614000000000','73.303214999999994')",On-Going Project,06/30/2018,12/31/2018,,Others,4120.0,980.0,4868.0,02/05/2020,,,60.0,8.0,0.0,3.0,0.0,11.0,3.0,0.0,3.0,0.0,0.0,0.0
Raigarh,P52000012731,WHISTLINGWOODSPARK,VELANI DEVELOPERS,410201,"('19.061239000000000','73.320656999999997')",On-Going Project,12/31/2020,12/30/2021,,Residential,4800.0,480.0,4320.0,08/03/2021,,,122.0,103.0,0.0,8.0,0.0,32.0,26.0,16.0,26.0,0.0,0.0,0.0
Raigarh,P52000012932,KENISHA HOLIDAY HOMES CLUSTER C-D,KUNAL AVINASH KUMTHEKAR,410205,"('18.670463000000002','73.320089999999993')",New Project,06/30/2025,,,Others,3640.0,175.0,1547.49,12/27/2017,,,16.0,0.0,0.0,7.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0
Raigarh,P52000013098,VISION AARAMBH,M/s Vision Aarambh ( AOP ),410101,"('19.130352999999999','73.385602000000006')",New Project,12/15/2021,,,Plots,155430.0,15543.0,0.0,12/08/2021,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,5124.0,87.0
Raigarh,P52000013017,MANSH AVENUE,MANSH BUILDER AND DEVELOPER,410210,"('19.063023099999999','73.070042099999995')",New Project,12/30/2023,,,Others,249.97,0.0,373.54,04/21/2023,,,19.0,19.0,0.0,1.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0
Raigarh,P52000013152,MOUNT VILLE,M/S SAMVID LIFE SPACES,410201,"('18.915902899999999','73.343191000000004')",On-Going Project,03/31/2019,03/31/2019,06/30/2024,Others,1700.0,250.0,895.47,08/19/2023,,1.0,34.0,10.0,0.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000013143,JUNERA COMPLEX,PATIL AND KULKARNI ASSOCIATES,402113,"('18.085084999999999','73.005664999999993')",New Project,06/30/2018,,12/30/2018,Others,550.0,0.0,549.28,11/27/2021,,,15.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000014959,CROWN,BHASIN PROPERTIES AND DEVELOPERS PVT LTD,402201,"('18.238242799999998','73.281695999999997')",New Project,12/30/2022,,12/29/2023,Others,4961.0,425.0,6056.48,03/08/2023,,1.0,302.0,123.0,0.0,2.0,0.0,17.0,2.0,165.0,2.0,0.0,0.0,0.0
Raigarh,P52000013376,The Suites,Abhishek  Agrawal,410206,"('19.009444899999998','73.111446200000003')",New Project,09/30/2022,,,Others,1296.97,295.47,1944.47,09/24/2021,,,50.0,43.0,0.0,1.0,2.0,11.0,1.0,16.0,14.0,0.0,0.0,0.0
Raigarh,P52000013194,Apartment 20,Abhishek  Agrawal,410206,"('19.009444899999998','73.111446200000003')",New Project,03/30/2021,,,Others,499.99,0.0,498.79,09/22/2021,,,20.0,18.0,0.0,1.0,0.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0
Raigarh,P52000013232,AARSH RESIDENCY,SHUBHAM ENTERPRISES,410101,"('19.029729449510680','73.326217557208220')",New Project,12/30/2023,,12/31/2026,Others,4534.0,453.0,6610.0,04/03/2023,,,167.0,75.0,0.0,5.0,0.0,37.0,5.0,320.0,253.0,0.0,0.0,0.0
