district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Thane,P51700004403,HIGHLAND HAVEN BUILDING 7G MIST-A PHASE 6,SIDDHI KRISH DEVELOPERS,400608,"('19.219250045303145','72.992988902026010')",On-Going Project,12/31/2023,12/30/2024,,Residential,2251.0,412.99,5448.59,11/28/2023,2.0,,178.0,30.0,0.0,1.0,1.0,31.0,1.0,130.0,0.0,0.0,0.0,0.0
Thane,P51700007141,SADGURU COMPLEX BLDG NO 9,SADGURU BUILDERS,401101,"('19.292294999999999','72.872957000000000')",On-Going Project,12/31/2019,12/30/2028,,Residential,247.76,2691.83,194.48,06/08/2018,,,54.0,4.0,0.0,1.0,0.0,15.0,1.0,0.0,12.0,0.0,0.0,0.0
Thane,P51700007680,KARRM PANCHTATVA-3,KARRM INFRASTRUCTURE PRIVATE LIMITED,421601,"('19.454084000000002','73.396961000000005')",On-Going Project,12/31/2022,12/30/2023,,Residential,68800.0,6986.99,76393.26,10/02/2018,,10.0,3287.0,2167.0,0.0,30.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700010325,KARRM PANCHTATVA - 2,KARRM INFRASTRUCTURE PRIVATE LIMITED,421601,"('19.454084000000002','73.396961000000005')",On-Going Project,12/31/2021,12/30/2022,,Residential,100372.75,10037.2,94279.96,10/04/2018,,29.0,4128.0,3656.0,0.0,53.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700005672,Westin Darvesh Horizon,DARVESH PROPERTIES PRIVATE LIMITED,401104,"('19.263096000000001','72.873219000000006')",On-Going Project,12/31/2017,06/30/2021,12/31/2025,Others,9863.35,874.25,29383.46,01/17/2023,,6.0,669.0,591.0,3.0,4.0,9.0,81.0,4.0,5.0,271.0,0.0,0.0,0.0
Thane,P51700001388,ANA Avant Garde Phase 1,STEELFAB ENGINEERING CORPORATION,401104,"('19.271567000000000','72.882713000000000')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,713.36,0.0,10566.87,02/04/2020,,27.0,176.0,53.0,2.0,1.0,1.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700011990,Rashmi Sarvesh,Rashmi Housing Private Limited,400606,"('19.209420800000000','73.095577600000070')",On-Going Project,06/30/2022,06/30/2023,,Residential,910.35,0.0,3370.97,06/22/2023,1.0,1.0,107.0,107.0,0.0,1.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700008088,THARWANIS MEGHNA MONTANA PHASE - 2,THARWANI CONSTRUCTIONS PVT LTD,421504,"('19.185175999999998','73.224840000000000')",On-Going Project,03/31/2020,12/30/2020,08/31/2024,Residential,22440.0,2244.0,24572.03,02/15/2024,1.0,,540.0,172.0,0.0,6.0,0.0,103.0,6.0,18.0,26.0,0.0,0.0,0.0
Thane,P51700004314,CONTINENTAL ACROPOLIS,CONTINENTAL BUILDERS AND DEVELOPERS,421302,"('19.265317000000000','73.044230999999996')",On-Going Project,12/31/2020,12/30/2022,,Others,6203.02,1174.77,5351.74,07/31/2017,,,118.0,29.0,0.0,1.0,0.0,9.0,0.0,12.0,31.0,0.0,0.0,0.0
Thane,P51700007534,Rashmi Yug Lata,Rashmi Housing Private Limited,401105,"('19.209420800000000','73.095577600000070')",On-Going Project,06/30/2023,06/30/2024,,Others,2340.0,0.0,4198.23,06/22/2023,1.0,,57.0,57.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700004307,SATYAM IMPERIAL HEIGHTS,SATYAM BUILDERS AND DEVELOPERS,400701,"('19.126480099999998','73.011009599999994')",On-Going Project,06/30/2018,12/31/2018,,Others,13027.78,9290.0,19541.66,03/11/2019,,,243.0,207.0,0.0,5.0,8.0,153.0,5.0,0.0,560.0,0.0,0.0,0.0
Thane,P51700010262,BHARAT RESIDENCY,SHIVSAI BUILDERS & DEVELOPERS,421301,"('19.246770600000001','73.142336400000005')",On-Going Project,05/31/2018,05/31/2018,,Others,1490.0,0.0,2550.0,12/24/2019,,,26.0,11.0,0.0,1.0,0.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0
Thane,P51700003643,MAANSAROVAR,MERIDIAN BUILDPRO PRIVATE LIMITED,400602,"('19.198288000000002','72.967600000000004')",On-Going Project,12/31/2020,12/30/2022,,Others,12257.66,1326.13,30035.0,04/15/2022,,,,,2.0,1.0,0.0,33.0,1.0,13.0,341.0,0.0,0.0,0.0
Thane,P51700003655,SHETH VASANT LAWNS,Sheth Developers Private Limited,400610,"('19.211501400000000','72.974023799999940')",On-Going Project,12/31/2022,12/30/2023,12/31/2025,Residential,2765.0,0.0,6403.24,02/02/2024,,32.0,246.0,111.0,4.0,2.0,0.0,64.0,2.0,38.0,389.0,0.0,0.0,0.0
Thane,P51700006642,SKYLINE SONAI,SKYLINE DEVELOPERS,400701,"('19.123628000000000','72.990368000000004')",On-Going Project,03/31/2017,03/31/2018,,Others,1146.17,0.0,1717.0,04/26/2018,,,36.0,10.0,0.0,1.0,1.0,16.0,1.0,14.0,1.0,0.0,0.0,0.0
Thane,P51700003166,GREY STONE HEIGHTS,GREYSTONE SPACES LLP,400706,"('19.018920000000001','73.089734000000007')",On-Going Project,03/31/2019,03/31/2019,,Others,998.78,178.37,1497.96,05/30/2023,1.0,,59.0,59.0,0.0,1.0,1.0,14.0,1.0,2.0,17.0,0.0,0.0,0.0
Thane,P51700001558,CHINTAMANI HABITAT DAFFODILS TYPE A1 - D,JASHNANI CONSTRUCTION PRIVATE LIMITED,421601,"('19.456923000000000','73.312533000000002')",On-Going Project,12/31/2022,12/30/2023,,Residential,4156.38,2870.0,4156.38,04/15/2022,,,76.0,17.0,0.0,2.0,0.0,10.0,2.0,78.0,2.0,0.0,0.0,0.0
Thane,P51700003535,Vaikunth Cluster 1,Piramal Estate Private Limited,400608,"('19.224727199089774','72.990633356932000')",On-Going Project,12/31/2021,12/30/2022,,Residential,7950.82,539.24,36213.0,12/14/2023,4.0,1.0,318.0,281.0,6.0,6.0,30.0,120.0,0.0,0.0,774.0,0.0,0.0,0.0
Thane,P51700009341,ORION BUSINESS PARK,NEMINATH ENTERPRISES,400607,"('19.221940000000000','72.977265000000003')",On-Going Project,12/31/2018,03/31/2019,09/30/2020,Commercial,7106.65,2342.28,3506.83,07/07/2021,,,31.0,11.0,1.0,2.0,1.0,1.0,0.0,0.0,94.0,0.0,0.0,0.0
Thane,P51900006575,Sanghvi S3 Ecocity Woods,Sanghvi Premises Pvt. Ltd.,401107,"('19.266427000000000','72.879850000000005')",On-Going Project,12/31/2019,12/30/2023,12/29/2024,Others,3152.0,0.0,8837.98,10/31/2023,,,332.0,273.0,0.0,2.0,2.0,54.0,2.0,0.0,86.0,0.0,0.0,0.0
Thane,P51700008907,Arcadia,Jangid Properties,401107,"('19.285519600000001','72.869296700000007')",On-Going Project,04/30/2018,04/30/2018,08/31/2022,Others,765.0,0.0,1577.64,02/02/2022,,,44.0,44.0,1.0,1.0,0.0,3.0,1.0,13.0,1.0,0.0,0.0,0.0
Thane,P51700001954,Hubtown Siddhi,Hubtown Limited,400606,"('19.211221800000000','72.960135700000020')",On-Going Project,07/31/2017,07/31/2023,,Residential,587.01,0.0,4582.78,05/28/2019,,,48.0,3.0,0.0,1.0,3.0,18.0,1.0,0.0,48.0,0.0,0.0,0.0
Thane,P51700010126,Dhanashree Co-operative Housing Society,L. K. Realtors,400602,"('19.190001899999999','72.968201699999995')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Residential,697.0,0.0,1065.46,07/31/2017,,,20.0,14.0,0.0,0.0,0.0,6.0,1.0,0.0,18.0,0.0,0.0,0.0
Thane,P51700006811,HIGHLAND PARK BUILDING 6 AND 7- K23 PHASE 1,SIDDHI GAURAV ENTERPRISES,400607,"('19.223774251952143','72.981038122306810')",On-Going Project,12/31/2017,12/31/2019,,Residential,5915.89,2016.54,14573.7,10/05/2023,2.0,1.0,214.0,184.0,0.0,1.0,2.0,23.0,1.0,284.0,1.0,0.0,0.0,0.0
Thane,P51700006253,MUKTA LUXURIA,MUKTA REALITY,421204,"('19.145851000000000','73.049278999999999')",On-Going Project,07/31/2021,07/31/2023,01/31/2024,Others,3950.0,0.0,273.93,07/25/2023,,,137.0,128.0,0.0,1.0,1.0,24.0,1.0,10.0,86.0,0.0,0.0,0.0
Thane,P51700005485,HIGHLAND PARK BUILDING 2- K25 WING A PHASE 2,SIDDHI GAURAV ENTERPRISES,400607,"('19.223071906806233','72.980911383883720')",On-Going Project,12/31/2023,12/30/2024,,Residential,2673.03,637.08,3812.41,03/22/2024,3.0,,186.0,86.0,0.0,1.0,2.0,33.0,1.0,205.0,1.0,0.0,0.0,0.0
Thane,P51700003793,Vaikunth Cluster 2,Piramal Estate Private Limited,400608,"('19.224301716044646','72.991529214742970')",New Project,12/30/2024,,,Residential,4862.01,1266.61,34561.0,02/26/2024,6.0,7.0,553.0,481.0,0.0,2.0,10.0,80.0,0.0,0.0,686.0,0.0,0.0,0.0
Thane,P51700019886,Konark Garden Phase IV,Konark NIrman Pvt. Ltd.,421503,,On-Going Project,05/31/2020,11/30/2020,,Others,3262.05,2640.16,15300.0,10/29/2020,,,91.0,0.0,0.0,3.0,0.0,24.0,3.0,0.0,11.0,0.0,0.0,0.0
Thane,P51700005079,Atlantis,Ashwamedh Builders & Developers,400602,"('19.197819633874350','72.963502649707040')",On-Going Project,12/31/2019,06/30/2021,12/30/2022,Others,598.19,219.75,9303.75,10/21/2023,6.0,97.0,163.0,162.0,0.0,1.0,0.0,23.0,1.0,7.0,90.0,0.0,0.0,0.0
Thane,P51700005154,Mukta Residency Phase 2,MUKTA DEVELOPERS,421204,"('19.153998999999999','73.061594999999997')",On-Going Project,12/31/2021,12/30/2023,,Residential,5614.76,1262.61,10616.65,05/25/2023,,,231.0,168.0,0.0,5.0,0.0,67.0,3.0,27.0,130.0,0.0,0.0,0.0
Thane,P51700010110,CHARMS MEADOWS PHASE I,CHARMS PRIDE,421601,"('19.441220800000000','73.314041399999994')",On-Going Project,09/30/2017,03/31/2018,,Others,4557.06,700.32,3417.33,08/12/2021,,,86.0,55.0,0.0,2.0,0.0,10.0,2.0,0.0,24.0,0.0,0.0,0.0
Thane,P51700012365,GOLDCREST RESIDENCY - PHASE 1,SAVITA HOMEMAKERS LLP,400701,"('19.118243000000000','72.994196000000002')",On-Going Project,12/31/2018,12/31/2019,12/30/2020,Others,5382.23,929.81,8403.37,07/23/2021,2.0,7.0,213.0,194.0,0.0,3.0,6.0,53.0,2.0,43.0,166.0,0.0,0.0,0.0
Thane,P51700004624,CHINTAMANI HEIGHTS TYPE E WING Q R S,JASHNANI CONSTRUCTION PRIVATE LIMITED,421601,"('19.460293000000000','73.327444000000000')",On-Going Project,03/31/2019,03/31/2019,,Others,1853.32,2950.0,1881.0,01/09/2020,,,60.0,7.0,0.0,1.0,0.0,5.0,1.0,15.0,5.0,0.0,0.0,0.0
Thane,P51700004817,SHASHWAT PARK,MODERN CONSTRUCTION,421503,"('19.177958000000000','73.239796999999996')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,700.0,0.0,1392.33,06/05/2021,,,39.0,5.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700003283,Vaikunth Cluster 4,Piramal Estate Private Limited,400608,"('19.224443543848782','72.989866245153730')",On-Going Project,12/31/2022,12/30/2023,,Residential,5703.87,1435.27,27302.0,02/26/2024,7.0,6.0,457.0,321.0,2.0,2.0,10.0,79.0,0.0,0.0,494.0,0.0,0.0,0.0
Thane,P51700003374,DEV ASHOKA,DEV LAND & HOUSING PVT LTD,400604,"('19.200899000000000','72.960055999999995')",On-Going Project,12/31/2017,05/31/2019,11/30/2020,Others,10909.78,2526.8,32983.0,10/17/2023,,,154.0,44.0,3.0,3.0,0.0,50.0,0.0,10.0,351.0,0.0,0.0,0.0
Thane,P51700003872,NILGIRI,SHIVAM DEVELOPER,421503,"('19.166785399999998','73.236789599999994')",On-Going Project,05/30/2018,05/30/2018,,Others,526.76,0.0,725.52,01/28/2020,,,24.0,8.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700006081,Green Avenue 1B,PARAM DEVELOPERS,421204,"('19.145047999999999','73.045893000000007')",On-Going Project,12/31/2020,12/30/2021,,Others,5320.0,844.58,4005.0,05/01/2021,,,95.0,79.0,0.0,2.0,1.0,24.0,4.0,0.0,6.0,0.0,0.0,0.0
Thane,P51700007793,PURUSHOTTAMNAYAN,GAURAV ENTERPRISES,400615,"('19.264524000000002','72.970249999999993')",On-Going Project,12/31/2021,12/30/2022,,Residential,5540.0,1095.98,7278.12,01/09/2024,,1.0,123.0,55.0,0.0,2.0,0.0,18.0,2.0,96.0,27.0,0.0,0.0,0.0
Thane,P51700005438,Rachana Residency,RACHANA ENTERPRISES,421601,"('19.459371000000001','73.331570999999997')",On-Going Project,03/31/2020,03/30/2023,,Others,1100.0,0.0,1315.99,07/29/2017,,,33.0,9.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700003215,KARRM RESIDENCY -4,KARRM INFRASTRUCTURE PRIVATE LIMITED,421601,"('19.439264300000001','73.405497499999996')",On-Going Project,12/31/2014,05/31/2019,11/30/2020,Residential,36867.0,22208.0,30605.2,10/04/2018,1.0,44.0,740.0,633.0,0.0,14.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700008284,KARRM GARDENS - 1,KARRM INFRASTRUCTURE PRIVATE LIMITED,421503,"('19.183782000000001','73.224373999999997')",On-Going Project,12/31/2014,05/31/2019,11/30/2020,Residential,12079.0,3031.0,18449.42,07/12/2022,2.0,32.0,352.0,349.0,0.0,10.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700009805,TULSI SAMARTH,SHREE KRUPA ENTERPRISES,421301,"('19.252713199999999','73.129059600000005')",On-Going Project,12/31/2019,12/30/2021,06/30/2022,Others,1898.0,199.28,3625.47,10/05/2023,,,98.0,74.0,0.0,2.0,0.0,16.0,2.0,0.0,27.0,0.0,0.0,0.0
Thane,P51700010705,SATIS CHS,PACIFIC IMPRESSION,421201,"('19.210992833877018','73.093988388252230')",On-Going Project,07/31/2020,01/31/2021,03/31/2023,Residential,2299.0,0.0,0.0,12/13/2022,,,45.0,28.0,0.0,1.0,0.0,15.0,1.0,24.0,28.0,0.0,0.0,0.0
Thane,P51700008755,VIJAY ENCLAVE,VIJAY CITISPACE PVT. LTD.,400607,"('19.253269221452847','72.973885657077740')",On-Going Project,03/31/2024,03/30/2025,,Residential,1334.72,2153.62,11209.14,03/10/2022,9.0,16.0,376.0,80.0,4.0,2.0,2.0,82.0,2.0,80.0,321.0,0.0,0.0,0.0
Thane,P51700010943,PEHLA GHAR - SHUBH SANKET COMPLEX,LAABH REALTORS,400615,"('19.275061999999998','72.962733999999997')",On-Going Project,12/31/2020,12/30/2024,,Others,2430.0,271.62,3970.49,02/10/2023,,,154.0,75.0,0.0,1.0,0.0,19.0,1.0,2.0,15.0,0.0,0.0,0.0
Thane,P51700008703,RAJ VAIBHAV NX,SHREE GANESH CONSTRUCTION COMPANY,421202,"('19.228687999999998','73.093669000000006')",On-Going Project,12/31/2020,12/30/2021,,Residential,20180.0,1799.25,12401.66,03/14/2024,,,316.0,316.0,0.0,2.0,0.0,40.0,2.0,80.0,2.0,0.0,0.0,0.0
Thane,P51700005910,URBANVILLE,SAI KRUPA BUILDERS,421301,"('19.263477000000002','73.145478999999995')",On-Going Project,12/31/2019,12/31/2019,,Residential,2127.13,0.0,5295.99,01/02/2020,,,143.0,35.0,0.0,3.0,1.0,19.0,1.0,9.0,1.0,0.0,0.0,0.0
Thane,P51700006699,Sindhusmruti,Yogiraj Powertech Pvt Ltd,400602,"('19.189326000000001','72.969617999999997')",On-Going Project,06/30/2018,11/30/2018,09/30/2020,Residential,501.67,350.33,478.0,06/06/2023,,1.0,12.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700003931,MIDTOWN HERITAGE,MARUTI DEVELOPERS J.V.,421301,"('19.259360000000001','73.138013999999998')",On-Going Project,07/12/2020,01/12/2021,,Residential,4699.0,666.0,8873.28,08/07/2021,,,141.0,28.0,0.0,1.0,0.0,26.0,1.0,0.0,16.0,0.0,0.0,0.0
Thane,P51700009475,KRISHNA SARANG GALAXY,RADHE KRISHNA INFRASTRUCTURE,400703,"('18.967472999999998','73.021195000000006')",On-Going Project,12/31/2018,12/31/2018,,Others,949.14,0.0,1423.71,12/26/2019,,,40.0,34.0,0.0,1.0,1.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0
Thane,P51700004717,ANAND PARK D WING,R K DEVELOPMENT,401105,"('19.285519600000001','72.869296700000007')",On-Going Project,07/31/2018,07/31/2018,,Residential,1956.69,128.53,1956.69,11/26/2021,,,18.0,13.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700008622,VASANT SPRINGWOODS PHASE 2,M/S SHREE CONSTRUCTIONS,421503,"('19.151389000000002','73.236615999999998')",On-Going Project,03/31/2019,06/30/2019,,Others,1972.0,197.2,1372.74,12/27/2019,,,44.0,14.0,0.0,1.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0
Thane,P51700004455,SAI GANGAT APARTMENT,MNR DEVELOPERS,400601,"('19.201050200000001','72.978535300000004')",On-Going Project,12/31/2019,06/30/2021,12/31/2024,Residential,2327.3,347.26,3277.5,01/25/2024,,,71.0,44.0,0.0,2.0,0.0,11.0,2.0,2.0,34.0,0.0,0.0,0.0
Thane,P51700005278,WOODSIDE MEADOWS,OM SHREE SAI DEVELOPERS,421301,"('19.254684999999999','73.152620999999996')",On-Going Project,05/31/2018,05/31/2018,12/31/2023,Others,4333.0,574.95,4210.71,02/13/2024,1.0,,208.0,119.0,0.0,3.0,0.0,31.0,43.0,0.0,36.0,0.0,0.0,0.0
Thane,P51700004725,TROPICAL LAGOON - 5 - DI VITA,SOHAM ESTATES,400615,"('19.266147000000000','72.971400000000003')",On-Going Project,07/31/2021,07/31/2022,07/31/2023,Others,2753.12,0.0,11137.67,03/16/2023,,2.0,335.0,16.0,0.0,1.0,1.0,29.0,1.0,0.0,490.0,0.0,0.0,0.0
Thane,P51700002231,MAYFAIR MIRA PRIDE - WING A,MAYFAIR MARU DEVELOPERS,401107,"('19.281231999999999','72.871999000000002')",On-Going Project,12/31/2018,12/30/2028,,Others,942.0,0.0,3985.43,01/24/2024,5.0,13.0,238.0,7.0,1.0,1.0,1.0,31.0,1.0,0.0,31.0,0.0,0.0,0.0
Thane,P51700007274,SHETH ZURI,Sheth Developers Private Limited,400601,"('19.208974000000000','72.970614000000070')",On-Going Project,12/31/2023,12/30/2024,,Residential,9098.67,1559.22,21340.51,02/13/2024,,16.0,717.0,633.0,3.0,3.0,15.0,84.0,3.0,0.0,906.0,0.0,0.0,0.0
Thane,P51700010086,B-1 Mukta Heights,PRAVIN SAKHARAM PATIL,421204,"('19.140586599999999','73.099552799999998')",On-Going Project,12/31/2017,03/31/2018,,Residential,810.0,0.0,659.04,10/15/2018,,,19.0,6.0,0.0,1.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0
Thane,P51700003568,MANAS VASUDHA,M/S SHREE MANAS DEVELOPRS,410206,"('18.978579000000000','73.025782000000007')",On-Going Project,12/31/2018,12/31/2018,,Residential,3798.62,129.31,5691.75,02/03/2020,,,121.0,26.0,0.0,1.0,1.0,13.0,1.0,24.0,83.0,0.0,0.0,0.0
Thane,P51700004741,Paramount B,Kalpataru Homes Private Limited,400608,"('19.217594999999999','72.983466000000007')",On-Going Project,06/30/2024,06/30/2025,,Residential,702.0,0.0,11454.38,09/30/2023,4.0,,186.0,186.0,1.0,1.0,3.0,35.0,1.0,7.0,354.0,0.0,0.0,0.0
Thane,P51700004670,GLOBE PARADISE,GLOBE REALTORS,421203,"('19.210014000000001','73.099774999999994')",On-Going Project,12/31/2021,12/30/2022,,Residential,5281.5,553.53,5232.77,01/31/2022,,,74.0,48.0,0.0,1.0,1.0,18.0,1.0,55.0,1.0,0.0,0.0,0.0
Thane,P51700010159,AVANTIKA RESIDENCY,SANCHITA CONSTRUCTION,421503,"('19.166785399999998','73.236789599999994')",On-Going Project,08/27/2018,08/27/2018,08/27/2019,Residential,602.79,0.0,722.0,03/01/2023,,,20.0,20.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700007634,"VIMAL RAJ WING A-1, MEDITYARAVIRAJ COMPLEX",RITESH RAMESH JAIN,401105,"('19.298251000000000','72.866703000000001')",On-Going Project,12/31/2018,12/31/2019,,Residential,1042.02,0.0,1042.02,01/28/2022,,,28.0,4.0,0.0,1.0,0.0,8.0,1.0,0.0,11.0,0.0,0.0,0.0
Thane,P51700010709,Mangeshi Paradise - I,Annapurna Universal,421103,"('19.250124000000000','73.158317999999994')",On-Going Project,12/31/2017,12/31/2017,,Others,1322.0,1650.0,1322.0,01/02/2020,,,32.0,26.0,0.0,1.0,0.0,7.0,1.0,8.0,1.0,0.0,0.0,0.0
Thane,P51700006941,TIRUPATI HIEGHTS,SHRI TIRUPATI REALTY,421302,"('19.287803000000000','73.084530999999998')",On-Going Project,03/31/2018,03/31/2018,,Residential,3620.0,730.0,5247.25,01/25/2023,,,97.0,65.0,0.0,1.0,0.0,8.0,25.0,30.0,0.0,0.0,0.0,0.0
Thane,P51700010843,Salasar Aarpan B Wing,Salangpur Gruh Nirman,401107,"('19.299951000000000','72.874390000000005')",On-Going Project,12/31/2018,12/31/2019,12/31/2020,Others,1607.24,0.0,2086.71,02/25/2022,,1.0,66.0,52.0,0.0,1.0,0.0,9.0,1.0,4.0,18.0,0.0,0.0,0.0
Thane,P51700002077,EKRAM ICON,VIKRAM GROUP,400705,"('19.070529000000001','73.079648000000006')",On-Going Project,12/20/2021,12/20/2022,,Others,899.77,0.0,3569.36,07/11/2023,,,49.0,9.0,0.0,1.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700009673,NEW YASHODEEP CO-OP. HSG. SOC. LTD,H K Constructions,401101,"('19.310472000000001','72.854040999999995')",On-Going Project,05/01/2019,05/01/2019,10/31/2023,Residential,485.0,0.0,1182.31,02/24/2024,,,47.0,47.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700008280,Swagat Heights,Swagat Property Developers,401107,"('19.283707000000000','72.879040000000003')",On-Going Project,03/15/2018,03/31/2019,,Residential,2980.0,0.0,6789.97,12/13/2019,,,149.0,114.0,0.0,2.0,0.0,26.0,0.0,0.0,39.0,0.0,0.0,0.0
Thane,P51700003338,MARUTI PRAKRUTI DHAM,AVISHKAR DEVELOPERS,421503,"('19.175416999999999','73.241099000000006')",On-Going Project,08/31/2018,12/31/2018,,Residential,1835.0,501.88,1966.08,11/08/2019,,,64.0,19.0,0.0,2.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0
Thane,P51700010453,Shree Apartmetn,Adik Jayaram Mhatre,421201,"('19.211680500000000','73.090699999999998')",On-Going Project,03/31/2019,03/31/2019,06/30/2022,Others,329.0,0.0,390.49,03/05/2021,,,13.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700008485,TROPICAL LAGOON - 4 -JACARANDA,SOHAM ESTATES,400615,"('19.265566000000000','72.970686000000001')",On-Going Project,06/30/2016,05/31/2018,,Residential,406.28,0.0,8715.06,01/11/2019,,14.0,108.0,63.0,0.0,1.0,0.0,28.0,1.0,0.0,238.0,0.0,0.0,0.0
Thane,P51700002072,paramount park,dilip sudhakar deshmukh,421203,"('19.187218999999999','73.087040000000002')",On-Going Project,12/31/2033,12/30/2034,,Residential,6161.0,1039.95,1914.3,10/21/2023,,,287.0,25.0,4.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700005705,OPAL SQUARE,Shuban Buildpro LLP,400602,"('19.190512999999999','72.955093000000005')",On-Going Project,06/30/2019,06/30/2019,,Commercial,5865.0,0.0,11726.11,02/03/2022,,,184.0,56.0,0.0,1.0,3.0,17.0,1.0,55.0,333.0,0.0,0.0,0.0
Thane,P51700002398,SAWLARAM SRUSHTI,SHREE SAI BUILDERS AND DEVELOPERS,421301,"('19.252713199999999','73.129059600000005')",New Project,12/31/2017,,,Others,6150.0,919.4,6150.0,06/08/2019,,,66.0,37.0,0.0,6.0,0.0,25.0,7.0,0.0,7.0,0.0,0.0,0.0
Thane,P51700009908,NANDRAJ NAGARI TYPE E,SWARAJ DEVELOPERS,421503,"('19.176217000000001','73.225212999999997')",On-Going Project,03/31/2018,05/31/2018,,Residential,1317.0,257.59,1317.0,02/01/2020,,,32.0,3.0,0.0,1.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,0.0
Thane,P51700011018,SALASAR ASHISH,SALANGPUR REALTY,401101,"('19.310472000000001','72.854040999999995')",On-Going Project,02/09/2018,03/14/2018,,Residential,560.0,0.0,909.84,01/19/2024,,,22.0,9.0,0.0,1.0,0.0,8.0,5.0,6.0,5.0,0.0,0.0,0.0
Thane,P51700006524,JIJABAI PARK,DNYANESHWAR MAULI BUILDER & DEVELOPERS,421503,"('19.152950000000001','73.234684999999999')",On-Going Project,12/31/2018,12/31/2018,,Mixed (Plots & Buildings),1660.93,60.0,1660.93,02/15/2020,,,63.0,17.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
Thane,P51700012166,SEASONS ELITE,SAI MAHAVIR DEVELOPERS,400602,"('19.190001899999999','72.968201699999995')",On-Going Project,08/31/2019,08/31/2019,,Others,906.0,0.0,1408.82,11/17/2021,,,42.0,23.0,0.0,1.0,0.0,8.0,1.0,0.0,5.0,0.0,0.0,0.0
Thane,P51700008627,PINNACLE GLORIA,KAPLESHWARA BUILDERS AND DEVELOPERS,400607,"('19.237470244517542','72.993842988143910')",On-Going Project,10/01/2021,10/01/2022,,Residential,2070.0,231.0,2753.12,03/22/2022,,,73.0,63.0,1.0,1.0,0.0,20.0,1.0,21.0,24.0,0.0,0.0,0.0
Thane,P51700009055,Parkwoods Building A1,Aniline Construction Company Private Limited,400615,"('19.259934999999999','72.966352000000001')",On-Going Project,09/30/2017,03/31/2018,,Residential,22527.56,5044.89,13484.15,08/16/2019,1.0,,170.0,170.0,0.0,1.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700009354,SAI VISION RESIDENCY,AVISION REALTORS,421601,"('19.442860000000000','73.312522000000001')",On-Going Project,12/31/2017,10/30/2020,12/31/2024,Others,0.0,0.0,9475.94,09/27/2022,,,70.0,19.0,0.0,1.0,0.0,18.0,1.0,12.0,4.0,0.0,0.0,0.0
Thane,P51700005696,SAHAKAR NIWAS,JNM ENTERPRISES,400602,"('19.190001899999999','72.968201699999995')",On-Going Project,08/31/2018,08/31/2018,,Residential,535.12,0.0,787.83,08/21/2021,,,21.0,14.0,0.0,1.0,0.0,8.0,1.0,1.0,12.0,0.0,0.0,0.0
