district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Ratnagiri,P52800051050,BLUE MONT,Deepak Yashwant Salvi,415612,,New Project,04/30/2027,,,Others,3344.32,0.0,13708.0,02/14/2024,,,219.0,0.0,1.0,1.0,0.0,12.0,1.0,521.0,134.0,0.0,0.0,0.0
Ratnagiri,P52800051068,SAI PRABHAT,SAI TAPASWI BUILDERS,415605,,New Project,12/31/2025,,,Residential,700.0,0.0,1662.57,02/12/2024,,,27.0,0.0,0.0,1.0,0.0,7.0,1.0,44.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800050920,SHUBHANKAR PRARAMBH,SHUBHANKAR BUILDSOL LLP,415639,,New Project,12/31/2027,,,Residential,740.0,0.0,1681.1,03/07/2024,,,26.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800050881,Fortune Heights,Yaseen Salim Memon,415605,"('16.990215000000000','73.312023299999990')",New Project,12/31/2027,,,Others,1670.0,0.0,3992.25,02/13/2024,,,84.0,15.0,0.0,1.0,0.0,8.0,2.0,100.0,2.0,0.0,0.0,0.0
Ratnagiri,P52800051128,DESAI DELIGHT,Prakash Vasudev Desai,415605,,New Project,12/31/2027,,,Residential,700.0,0.0,1464.75,05/19/2023,,,20.0,0.0,0.0,1.0,0.0,5.0,1.0,28.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800051374,SADGURU HEIGHTS,MORYA ENTERPRISES,415621,,New Project,12/31/2025,,,Residential,519.0,0.0,614.57,01/20/2024,,,17.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800051325,RATNA RESIDENCY,Dinesh Tulaju Rathod,415203,,New Project,12/31/2026,,,Residential,400.0,0.0,895.25,10/22/2023,,,14.0,0.0,0.0,1.0,0.0,5.0,1.0,24.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800053495,Shreeram Residency,Gandhi Developers,415709,"('17.719703500000000','73.398768800000000')",New Project,12/20/2026,,,Others,700.0,0.0,1575.08,10/25/2023,,,29.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800054286,DREAM HORIZON,DELIGHT DEVELOPERS,415709,,New Project,12/31/2025,,,Residential,400.0,0.0,785.68,01/10/2024,,,20.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0
Ratnagiri,P52800052311,THE WOODLAND,Siddhivinayak Realty,415612,"('16.990215000000000','73.312023299999990')",New Project,12/31/2028,,,Residential,4999.0,500.0,11367.27,02/24/2024,,,119.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800052247,SAI PRIDE,SHAMKANT HARISHCHANDRA KADAM,415605,,New Project,03/31/2027,,,Others,530.0,0.0,1305.55,02/23/2024,,,38.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800052735,Omkareshwar Residency,Anil Bajarang Channe,415615,"('17.140492488104144','73.285447973080440')",New Project,06/30/2027,,,Residential,464.0,0.0,638.0,08/03/2023,,,19.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800052960,WHITE SAND RESIDENCY - EDEN,SHUBHAM REALTY,415703,"('17.464066500000000','73.196003199999990')",New Project,12/30/2026,,,Residential,631.0,200.73,753.86,09/05/2023,,,18.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0
Ratnagiri,P52800051217,DASMAN DREAM,Mujeeb Abdul Rahiman Patait,415606,,New Project,12/31/2027,,,Others,1350.0,0.0,1453.75,01/20/2024,,,35.0,0.0,0.0,2.0,0.0,8.0,2.0,41.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800051467,SHRIGURULEELA,Shree Mahalaxmi Developers & Builders,415612,,New Project,12/31/2027,,,Residential,564.0,0.0,1243.6,03/05/2024,,,20.0,0.0,0.0,1.0,0.0,6.0,1.0,40.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800051906,Mango Holiday Village Guhagar Bungalow No 90,Samir Shrinivas Kale,415703,,New Project,11/30/2025,,,Residential,278.71,6751.91,97.56,01/20/2024,,,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800053584,SAMARTH SAI PRASAD APARTMENT-4,SAI PRASAD BUILDERS & DEVELOPERS,415724,,New Project,03/31/2028,,,Others,1475.0,0.0,1911.65,10/23/2023,,,46.0,0.0,0.0,1.0,0.0,5.0,1.0,43.0,23.0,0.0,0.0,0.0
Ratnagiri,P52800051561,KEDARNATH COMPLEX,NITIN BABAN CHAVAN,415606,,New Project,03/31/2028,,,Residential,560.7,0.0,781.37,06/16/2023,,,28.0,0.0,0.0,1.0,0.0,4.0,1.0,23.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800053064,MOOSA HERITAGE,MOOSA BUILDERS AND DEVELOPERS,415709,,New Project,06/09/2026,,,Residential,797.43,0.0,2387.49,02/20/2024,,,41.0,10.0,0.0,1.0,0.0,6.0,1.0,36.0,10.0,0.0,0.0,0.0
Ratnagiri,P52800051905,Mango Holiday Village Guhagar Bungalow No 108,Samir Shrinivas Kale,415703,,New Project,12/31/2025,,,Residential,204.38,6751.91,59.37,01/20/2024,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800051782,KRISHNA KUNJ,MM REALTY,415612,,New Project,12/31/2028,,,Residential,1359.2,0.0,3024.61,01/11/2024,,,44.0,0.0,0.0,2.0,0.0,11.0,2.0,132.0,22.0,0.0,0.0,0.0
Ratnagiri,P52800052962,WHITE SAND RESIDENCY - AURA,SHUBHAM REALTY,415703,"('16.990215000000000','73.312023299999990')",New Project,12/30/2026,,,Residential,597.0,231.86,708.15,07/25/2023,,,24.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800051919,SHINDE VEESAVA,LAXMAN KRISHNAJI SHINDE,415604,,New Project,12/31/2027,,,Others,1060.0,0.0,1256.41,02/05/2024,,,42.0,3.0,0.0,1.0,0.0,4.0,1.0,37.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800053203,Vasant Varsha,Jayant Yeshwant Kolhatkar,415712,"('17.760143800000000','73.186590500000000')",New Project,12/31/2026,,,Others,511.0,0.0,1091.01,10/19/2023,,,34.0,0.0,1.0,1.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800053099,OMKAR SPANDAN,Prasad Prabhakar Waghdhare,415639,,New Project,08/31/2025,,,Others,1140.0,0.0,2560.32,01/16/2024,,,34.0,9.0,0.0,1.0,0.0,8.0,1.0,30.0,9.0,0.0,0.0,0.0
Ratnagiri,P52800052729,DREAMS TOWER,ASHRAF KARIM FAKIR,415605,,New Project,12/31/2026,,,Others,433.1,0.0,1590.58,09/18/2023,,,21.0,0.0,0.0,1.0,0.0,7.0,1.0,30.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800053090,CHIPLUN PRIDE PHASE 1,ROYAL TOUCH REALTY,415605,,New Project,12/31/2026,,,Residential,2610.0,0.0,3093.98,09/11/2023,,,60.0,0.0,0.0,2.0,0.0,8.0,2.0,78.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800052799,Mango Holiday Village Guhagar Bungalow No 107,Samir Shrinivas Kale,415703,,New Project,01/31/2026,,,Residential,278.71,6751.91,88.17,07/25/2023,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800052815,Mango Holiday Village Guhagar Bungalow No 104,Samir Shrinivas Kale,415703,,New Project,02/28/2026,,,Residential,315.87,6751.91,108.01,09/27/2023,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800052438,Cape of Bliss Phase 1A,Lodha Management LLP,415712,,New Project,12/30/2025,,,Plots,121591.0,0.0,68506.0,01/20/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3918.0,0.0
Ratnagiri,P52800053346,SHRI GANESH RESIDENCY,VALLABH RAVINDRA DAMLE,415612,,New Project,12/31/2028,,,Residential,600.0,0.0,864.67,01/25/2024,,,10.0,4.0,0.0,2.0,0.0,8.0,2.0,27.0,7.0,0.0,0.0,0.0
Ratnagiri,P52800053479,Swapna Shrushti,AUM PROPERTIES,415639,,New Project,08/31/2027,,,Others,3022.0,236.33,4738.95,01/22/2024,,,137.0,0.0,0.0,1.0,0.0,30.0,5.0,7.0,5.0,0.0,0.0,0.0
Ratnagiri,P52800052976,REEMZ TWIN TOWERS,SOFITEL REALTY LLP,415605,,New Project,12/31/2031,,,Residential,9280.0,1050.0,6847.66,02/19/2024,,,83.0,1.0,0.0,1.0,0.0,12.0,1.0,106.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800055435,SHRIGANESHA,Mahesh Maruti Mahadik,415605,,New Project,03/31/2027,,,Others,565.0,0.0,783.52,03/16/2024,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,36.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800053300,DWARKA PARADISE 2,DWARKA CONSTRUCTION,415605,,New Project,12/31/2025,,,Residential,1098.4,0.0,410.72,01/18/2024,,,4.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800053631,Kripalu Heights,SUNIL MANOHARLAL PURI,416701,,New Project,03/31/2025,,,Others,2060.0,0.0,3673.13,10/21/2023,,,73.0,0.0,0.0,1.0,0.0,4.0,0.0,74.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800053247,Waves of Bliss,HOABL Realtech Private Limited,415712,,New Project,12/31/2025,,,Plots,3914.0,0.0,3914.0,01/22/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,337.0,0.0
Ratnagiri,P52800053331,ATHENS PRIDE,Hasmukh Premji Patel,415639,,New Project,12/31/2028,,,Residential,561.3,0.0,1257.15,02/29/2024,,,20.0,0.0,0.0,1.0,0.0,6.0,1.0,30.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800053841,DWARKA SHRUSHTI,DWARKA BUILDERS AND DEVELOPERS,415605,,New Project,09/30/2028,,,Residential,1936.0,0.0,7067.41,01/19/2024,,,91.0,0.0,0.0,2.0,0.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0
Ratnagiri,P52800053778,APARANT PRIME,APARANT DEVELOPERS,415605,"('17.530300000000000','73.515880000000000')",New Project,11/30/2025,,,Others,1570.0,0.0,3723.88,01/21/2024,,,74.0,0.0,0.0,1.0,0.0,7.0,0.0,49.0,61.0,0.0,0.0,0.0
Ratnagiri,P52800054042,Rajlaxmi Sankul,Dinesh Mohanlal Jain,415612,,New Project,12/31/2028,,,Others,627.56,0.0,2213.96,11/29/2023,,,35.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800054081,RATNASAGAR RESIDENCY,BARSANA GROUP,415639,,New Project,12/31/2026,,,Residential,325.5,0.0,724.25,12/02/2023,,,15.0,0.0,0.0,1.0,0.0,6.0,1.0,20.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800053963,KESHAVRAJ,Anil Bajarang Channe,415612,"('16.984787300000000','73.328217200000000')",New Project,12/31/2027,,,Others,552.0,0.0,1250.37,12/13/2023,,,24.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800055114,JANHAVI AVENUE,Ravindra Murlidhar Mane,415804,,New Project,12/31/2027,,,Others,3975.0,400.0,3132.15,02/08/2024,,,49.0,0.0,0.0,1.0,0.0,5.0,1.0,113.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800055303,Shreejee Ocean View,Dinesh Mohanlal Jain,415615,,New Project,03/31/2028,,,Residential,937.0,0.0,1321.54,03/04/2024,,,46.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800054504,SHALINI WADI,Sanjay Tukaram Khanvilkar,415712,,New Project,12/31/2033,,,Residential,37200.0,3731.0,9936.72,01/02/2024,,,75.0,0.0,0.0,75.0,0.0,150.0,0.0,150.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800054238,MARIGOLD 2,Samir Mahamad Ghare,416701,,New Project,12/31/2026,,,Others,470.6,0.0,910.95,12/26/2023,,,26.0,0.0,0.0,1.0,0.0,4.0,0.0,36.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800055333,D.S.N. HEIGHTS,N H CONSTRUCTION,415606,,New Project,05/01/2026,,,Others,1300.0,0.0,1175.09,02/20/2024,,,28.0,0.0,0.0,1.0,0.0,5.0,1.0,82.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800054777,RUSHANG RESIDENCY,Rakesh Rajaram Chalke,415604,,New Project,12/31/2028,,,Residential,1170.0,0.0,1382.2,01/19/2024,,,30.0,0.0,0.0,1.0,0.0,4.0,1.0,38.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800054581,INDRADITYA,SUVARNA BHASKAR INFRASTRUCTURE PRIVATE LIMITED,415724,,New Project,12/31/2028,,,Others,3890.0,0.0,5299.25,01/03/2024,,,128.0,0.0,1.0,1.0,0.0,5.0,1.0,123.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800055042,SHRIHARI SANKUL,SAUKHYAM BUILDERS PRIVATE LIMITED,415639,,New Project,03/31/2027,,,Residential,590.0,0.0,1320.05,02/16/2024,,,21.0,0.0,0.0,1.0,0.0,8.0,1.0,29.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800055144,SIDDHI A SQUARE,JOGESH MADHUKAR SADVILKAR,415709,"('17.720780000000000','73.404990000000000')",New Project,12/31/2026,,,Others,456.0,0.0,1015.23,02/16/2024,,,19.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,20.0,0.0,0.0,0.0
Ratnagiri,P52800054932,Mango Lakeview Guhagar,Samir Shrinivas Kale,415703,,New Project,09/30/2029,,,Residential,11450.0,1145.0,1889.54,02/13/2024,,,24.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800054669,ANANDI RESIDENCY,AARAMBHA CONSTRUCTIONS,415612,,New Project,12/31/2027,,,Others,898.6,0.0,2059.8,01/24/2024,,,32.0,0.0,0.0,1.0,0.0,6.0,1.0,22.0,33.0,0.0,0.0,0.0
Ratnagiri,P52800055368,MAHADEV COMPLEX,MANGALMURTI DEVELOPERS AND BUILDERS,415612,,New Project,12/31/2029,,,Others,1860.6,0.0,3746.5,02/29/2024,,,63.0,0.0,1.0,1.0,0.0,9.0,0.0,186.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800054684,KSHITIJ SERVICED APARTMENTS,Deepak Vishwas Vichare,415712,,New Project,12/31/2027,,,Residential,574.0,0.0,699.0,01/29/2024,,,17.0,0.0,0.0,1.0,0.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800055367,SEA VIEW APARTMENT,SHREE DATTA CONSTRUCTION,415612,"('16.990875000000000','73.289577000000000')",New Project,01/31/2027,,,Residential,352.7,0.0,782.75,03/10/2024,,,20.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,20.0,0.0,0.0,0.0
Ratnagiri,P52800055360,AMRUTDHARA,ANMOL BUILDERS AND DEVELOPERS,415639,,New Project,12/31/2028,,,Others,1148.5,0.0,2620.57,02/08/2024,,,40.0,0.0,0.0,1.0,0.0,8.0,1.0,61.0,1.0,0.0,0.0,0.0
Ratnagiri,P52800055425,AROHI,PRADIP CHANDRAKANT RAUT,415706,"('17.596430000000000','73.178040000000000')",New Project,05/31/2026,,,Others,725.0,0.0,731.19,03/13/2024,,,21.0,0.0,0.0,1.0,0.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800055017,BUTLER COMPLEX,Noor Mohammed Abbas Boat,415724,,New Project,12/31/2026,,,Others,1500.0,0.0,1498.32,02/06/2024,,,46.0,0.0,0.0,2.0,0.0,8.0,2.0,68.0,0.0,0.0,0.0,0.0
Ratnagiri,P52800055210,OMKAR SWAMIKRUPA,Prasad Prabhakar Waghdhare,415639,,New Project,03/31/2025,,,Others,750.0,0.0,1671.05,03/01/2024,,,29.0,0.0,0.0,1.0,0.0,5.0,1.0,24.0,24.0,0.0,0.0,0.0
Kolhapur,P53000000915,MEERA BHAKTI RESIDENCY,SHP Properties Private Limited,416012,"('16.694999000000000','74.209122000000000')",On-Going Project,04/20/2018,10/20/2018,,Residential,12050.0,1196.0,12513.98,07/10/2020,,,197.0,119.0,1.0,3.0,1.0,36.0,3.0,0.0,168.0,0.0,0.0,0.0
Kolhapur,P53000001706,Vishwa Prestige,Patki-Joshi Engineers and Contractors Pvt. Ltd.,416012,"('19.089314800000000','72.907805700000000')",On-Going Project,12/31/2017,12/31/2017,,Others,482.37,0.0,881.0,12/26/2019,2.0,,20.0,16.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Kolhapur,P53000000097,SWAPNANAGARI,Swapnashilpa Housing LLP,416008,"('16.667050216744630','74.247736334547880')",On-Going Project,06/15/2020,12/15/2021,,Residential,1430.78,0.0,2421.53,08/13/2020,,,54.0,26.0,0.0,1.0,0.0,7.0,1.0,26.0,28.0,0.0,0.0,0.0
Kolhapur,P53000000207,VASANT NIWARA,M/s Niwara Builders & Developers,416006,"('16.740607100000000','74.247277900000000')",On-Going Project,10/25/2019,04/25/2022,,Residential,862.0,0.0,1193.97,02/28/2022,,,24.0,24.0,0.0,1.0,0.0,7.0,1.0,5.0,15.0,0.0,0.0,0.0
Kolhapur,P53000000132,IDEAL EMBARK,THE IDEAL CONSTRUCTION,416003,"('16.713690500000000','74.232605800000000')",On-Going Project,01/03/2018,06/03/2018,,Residential,968.0,0.0,1355.0,03/01/2022,,,41.0,41.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
Kolhapur,P53000000422,Ace Residency,Ace Infra,416010,"('16.689306000000000','74.176841200000000')",On-Going Project,12/31/2020,12/30/2021,,Residential,499.22,0.0,787.51,07/15/2020,,,22.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,10.0,0.0,0.0,0.0
Kolhapur,P53000000426,Mahalaxmi Residency,shree mahalaxmi homes,416008,"('16.685967200000000','74.244343600000000')",On-Going Project,12/31/2020,12/30/2021,,Residential,476.0,0.0,666.24,05/23/2020,,,17.0,4.0,0.0,1.0,0.0,7.0,1.0,1.0,8.0,0.0,0.0,0.0
Kolhapur,P53000000346,VARUN FLORA TOWNSHIP,Vertex Developers,416004,"('16.670168862936173','74.273819153933800')",On-Going Project,01/31/2019,01/31/2019,,Residential,11003.94,1100.0,2981.93,11/20/2021,,,,,2.0,1.0,0.0,7.0,1.0,0.0,28.0,0.0,0.0,0.0
Kolhapur,P52100003610,DATTATIRTH,GAJRAJ BUILDERS,416106,"('16.696646700000000','74.607834400000000')",On-Going Project,07/31/2018,07/31/2018,08/28/2024,Residential,4800.0,442.5,3940.55,09/26/2023,,,93.0,52.0,0.0,3.0,0.0,14.0,3.0,0.0,3.0,0.0,0.0,0.0
Kolhapur,P53000002629,SHRI RAM PLAZA,OMKAR CONSTRUCTION,416502,"('16.226445000000000','74.349969100000000')",On-Going Project,04/13/2020,10/13/2020,,Others,1274.44,0.0,1476.42,12/12/2023,,,46.0,36.0,1.0,1.0,0.0,5.0,1.0,77.0,1.0,0.0,0.0,0.0
Kolhapur,P53000000592,SHANIWARWADA,Karan Bhagwantrao Mane,416003,"('19.201050200000000','72.978535300000000')",On-Going Project,01/31/2020,12/30/2021,,Residential,393.9,0.0,779.82,11/30/2020,,,24.0,13.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0
Kolhapur,P53000001556,Advitiya-A,Silver Landmarks,416012,"('16.690282400000000','74.222849699999980')",On-Going Project,10/31/2017,06/30/2018,12/31/2018,Residential,1160.0,0.0,1934.0,09/29/2018,,,29.0,23.0,0.0,1.0,0.0,7.0,1.0,6.0,46.0,0.0,0.0,0.0
Kolhapur,P53000000310,CROSS ROADS,CONSTRO CONSULTANTS,416001,,On-Going Project,12/31/2017,03/31/2019,06/30/2023,Commercial,587.0,0.0,1173.58,10/12/2023,,,19.0,7.0,1.0,1.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0
Kolhapur,P53000000108,Palace Orchids Phase-I,Siddhant Infrastructure,416003,"('16.722948576134090','74.232031807270800')",On-Going Project,03/31/2018,12/31/2018,,Residential,3020.0,0.0,2845.0,03/30/2023,1.0,,27.0,27.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Kolhapur,P53000000151,Runwal Tower,Vision Infra Developers,416115,"('16.704987300000000','74.243252700000080')",On-Going Project,12/31/2019,12/31/2019,12/31/2023,Others,1619.6,0.0,3081.52,11/11/2023,,3.0,52.0,40.0,2.0,1.0,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0
Kolhapur,P53000000963,VIHANG APPARTMENT,SUDHAKAR DEVELOPERS PVT. LTD.,416012,"('16.688209500000000','74.219655500000000')",On-Going Project,03/31/2018,12/31/2018,,Residential,450.93,0.0,756.7,10/15/2018,,,15.0,7.0,0.0,1.0,0.0,6.0,1.0,7.0,7.0,0.0,0.0,0.0
Kolhapur,P53000000233,Kwality Plaza,Ghodawat Developers LLP,416101,"('16.783463000000000','74.551009000000000')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Others,557.07,0.0,1110.54,06/09/2022,,,29.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Kolhapur,P53000000209,Indraprastha Prestige,Somraj Vithalrao Deshmukh,416008,"('16.671145263255240','74.195788329272550')",On-Going Project,07/07/2024,07/07/2025,,Residential,1604.97,0.0,2449.44,03/01/2024,,,66.0,66.0,0.0,1.0,0.0,7.0,1.0,157.0,28.0,0.0,0.0,0.0
Kolhapur,P53000000341,REKHA SKY GARDEN,Bhima builders & developers,416003,"('16.713690500000000','74.232605800000000')",On-Going Project,05/31/2019,05/01/2019,,Residential,1825.0,0.0,2918.12,12/05/2018,,,38.0,32.0,1.0,1.0,0.0,10.0,0.0,17.0,21.0,0.0,0.0,0.0
Kolhapur,P53000006882,DATTA SAI SANKUL,SANDEEP SUBHASH MIRAJKAR,416008,"('19.373482000000000','72.886993000000000')",New Project,03/01/2022,,,Residential,334.2,215.9,501.26,05/13/2023,,,19.0,18.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
Kolhapur,P53000003383,KEDAR APARTMENT,NIWARA NIRMAN DEVELOPERS,416008,"('16.685967200000000','74.244343600000000')",On-Going Project,06/30/2017,03/31/2018,03/31/2019,Residential,1914.7,0.0,3253.0,05/28/2021,,,74.0,16.0,1.0,1.0,1.0,8.0,29.0,58.0,29.0,0.0,0.0,0.0
Kolhapur,P53000002792,LAXMINARAYAN APARTMENT,MAYUR VILAS SHAH HUF,416115,"('16.676676400000000','74.458424500000000')",On-Going Project,10/30/2018,10/30/2018,,Others,586.5,0.0,1184.5,01/15/2020,,,36.0,14.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Kolhapur,P53000002597,Karveer Nivasini Complex,S R Real Estate Developers,416012,"('16.690282400000000','74.222849700000000')",On-Going Project,07/09/2019,01/09/2020,01/08/2021,Others,1542.88,0.0,2377.45,02/04/2021,,,36.0,17.0,2.0,1.0,0.0,8.0,0.0,18.0,74.0,0.0,0.0,0.0
Kolhapur,P53000000357,Anand Prospera C wing,VIHANG ASHOK SHAH,410012,"('19.089314800000000','72.907805700000000')",On-Going Project,05/15/2018,05/15/2018,11/30/2018,Residential,697.9,0.0,1184.34,02/23/2022,,,24.0,18.0,0.0,1.0,0.0,7.0,1.0,2.0,10.0,0.0,0.0,0.0
Kolhapur,P53000000560,Dattawad Renaissance,Karnasingh Daulatrao Ghorpade,416001,"('19.101803100000000','72.890352500000000')",On-Going Project,12/31/2016,12/31/2017,12/31/2018,Commercial,2460.0,0.0,4540.79,01/05/2021,,,59.0,35.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Kolhapur,P53000001077,SHIVDATTA RESIDENCY,Shivdatta Builders,416012,"('16.704987300000000','74.243252700000080')",On-Going Project,12/31/2018,12/31/2019,,Residential,260.7,0.0,362.07,02/01/2022,,,9.0,9.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0
Kolhapur,P53000000335,PARK AVENUE PHASE I,TIRTH BUILDERS AND DEVELOPERS,416001,,On-Going Project,03/31/2019,06/30/2019,12/29/2020,Residential,3900.0,0.0,3036.0,07/10/2023,,1.0,41.0,36.0,0.0,1.0,1.0,7.0,1.0,0.0,35.0,0.0,0.0,0.0
Kolhapur,P53000002854,CENTURY PLAZA,SURABHI DEVELOPERS,416115,"('16.676676400000000','74.458424500000000')",On-Going Project,06/08/2019,07/08/2019,,Others,879.0,0.0,1609.0,08/26/2022,,,46.0,28.0,1.0,1.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0
Kolhapur,P53000000545,JUNCTION 176,Bhima builders & developers,416002,"('16.695066900000000','74.221904900000000')",On-Going Project,12/12/2020,12/01/2021,,Others,2576.95,0.0,5981.0,10/12/2019,,,83.0,68.0,0.0,0.0,1.0,9.0,1.0,2.0,56.0,0.0,0.0,0.0
Kolhapur,P53000000356,CLYDE HOMES,VARAD DEVELOPERS,416003,"('16.704987300000000','74.243252700000080')",On-Going Project,10/10/2019,01/01/2021,,Residential,2800.0,200.0,4216.32,02/29/2024,,1.0,47.0,17.0,3.0,2.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0
Kolhapur,P53000004217,KAPIL HEIGHTS,Arun Balasaheb Chougule HUF,416001,"('16.597504300000000','74.100504400000000')",On-Going Project,07/31/2019,07/31/2019,,Others,216.0,0.0,431.99,08/09/2019,,,14.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0
Kolhapur,P53000004452,Sankalp Siddhi Wing D,Garve Patil Associates,416012,"('19.230952500000000','72.951728100000000')",On-Going Project,12/31/2019,12/31/2019,06/30/2022,Residential,1282.6,129.0,2440.14,12/11/2023,,,54.0,34.0,0.0,1.0,0.0,7.0,0.0,2.0,18.0,0.0,0.0,0.0
Kolhapur,P53000004632,Sankalp Siddhi Wing E,Garve Patil Associates,416012,"('19.230952500000000','72.951728100000000')",On-Going Project,12/31/2022,12/30/2023,,Others,837.03,84.0,1482.39,12/16/2017,,,32.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,11.0,0.0,0.0,0.0
